"Unnamed: 0","term_stem","impressions","visits","month"
"92","schul","6","6","2019-07"
"93","tankstell","9","8","2019-07"
"94","umsetz or transparent or liegenschaftspolit","5","2","2019-07"
"95","postleitzahl","4","2","2019-07"
"96","energieverbrauch","4","2","2019-07"
"97","arbeitslosenquot in berlin nach bezirk","3","1","2019-07"
"98","radweg","3","3","2019-07"
"99","senatsvorlag","4","3","2019-07"
"100","entsorg","3","1","2019-07"
"101","kml","3","1","2019-07"
"102","dom","3","2","2019-07"
"103","kuckuckstrass 19","3","1","2019-07"
"104","strategi","3","1","2019-07"
"105","berlin adress","3","1","2019-07"
"106","elektro","4","2","2019-07"
"107","3d","4","3","2019-07"
"108","luftbild","4","2","2019-07"
"109","vornam neugebor berlin","3","1","2019-07"
"110","grundschul","2","2","2019-07"
"111","grundwass tief buchholz","2","1","2019-07"
"112","bewohn steglitz zehlendorf","2","2","2019-07"
"113","buch","4","4","2019-07"
"114","berlin wasserbetrieb","2","1","2019-07"
"115","bebau","2","1","2019-07"
"116","kopenick muhlenfliess","2","1","2019-07"
"117","plakett kauf","2","2","2019-07"
"118","religion","2","1","2019-07"
"119","flurkart feldmannstrass","2","1","2019-07"
"120","taxi","2","2","2019-07"
"121","abfall","3","2","2019-07"
"122","preis","2","1","2019-07"
"123","fotos","2","1","2019-07"
"124","test","2","1","2019-07"
"125","radfahrstreif","2","1","2019-07"
"126","stadtteilmutt","2","1","2019-07"
"127","bescheinigungsbehord","2","1","2019-07"
"128","pankow wochenmarkt","2","1","2019-07"
"129","fahrplanauskunft","2","1","2019-07"
"130","parking","2","1","2019-07"
"131","radfahr","5","4","2019-07"
"132","grundwassermessstell","3","2","2019-07"
"133","wohnblock","4","3","2019-07"
"134","flurkart erlin","2","1","2019-07"
"135","lidar","2","1","2019-07"
"136","db inspir geojson","2","1","2019-07"
"137","strass und volksf","2","1","2019-07"
"138","brunn","2","2","2019-07"
"139","unisex toilett","3","2","2019-07"
"140","schiffsverkehr","2","1","2019-07"
"141","jesid","2","1","2019-07"
"142","grundwass tief","2","1","2019-07"
"143","kindertagespfleg","2","1","2019-07"
"144","schulweg","2","2","2019-07"
"145","singl haushalt alt mensch","2","1","2019-07"
"146","grundbesitz","2","1","2019-07"
"147","kart vermess","3","2","2019-07"
"148","verkehr gesetzesentwurf","2","1","2019-07"
"149","denkmalkart","2","2","2019-07"
"150","flach","2","2","2019-07"
"151","zentral leistungsstell goslar ufer 15","2","1","2019-07"
"152","trinkbrunn","3","2","2019-07"
"153","kopenick erholungsgebiet","4","2","2019-07"
"154","holzwarth","2","1","2019-07"
"155","sozialstrukturatlas","3","3","2019-07"
"156","energi","3","2","2019-07"
"158","parkanlag","2","1","2019-07"
"159","grunflach","4","4","2019-07"
"160","grundwass tief buchholz","2","1","2019-07"
"161","bibliothek","2","1","2019-07"
"162","kreuzberg","3","3","2019-07"
"163","lageplan","4","3","2019-07"
"164","grundwass tief um berlin","2","1","2019-07"
"165","wass","2","1","2019-07"
"166","sgb ii lor","2","1","2019-07"
"167","bebauungsplan","4","4","2019-07"
"168","wickhofgrab","2","1","2019-07"
"169","berlin spandau","2","1","2019-07"
"170","berlin lageplan","2","1","2019-07"
"171","smart","2","2","2019-07"
"172","blumenberg damm","2","1","2019-07"
"173","lor sgb ii","2","1","2019-07"
"174","aufnahmeprogramm","2","2","2019-07"
"175","ernst fisch","3","2","2019-07"
"176","nachhalt","2","2","2019-07"
"177","bvg","3","2","2019-07"
"178","ernst fisch ernst or fisch","2","1","2019-07"
"179","wahl","3","2","2019-07"
"180","lichtmast","2","1","2019-07"
"181","wohnung","2","1","2019-07"
"182","wms","2","1","2019-07"
"183","parkraumbewirtschaft","2","1","2019-07"
"184","rbz","3","3","2019-07"
"185","kart 1 5 000","2","1","2019-07"
"186","gutacht","3","2","2019-07"
"187","erhaltungsgebiet","2","2","2019-07"
"188","fisch","4","2","2019-07"
"189","strassennetz","2","1","2019-07"
"190","citi","2","1","2019-07"
"191","einwohn 2017","2","1","2019-07"
"192","bahn","2","2","2019-07"
"193","kopenick","2","1","2019-07"
"194","gewass","3","2","2019-07"
"195","sauerstoff","2","1","2019-07"
"196","echtzeit","2","1","2019-07"
"197","vermess at berlin de","2","1","2019-07"
"198","arbeitslos","2","2","2019-07"
"199","gemark","3","3","2019-07"
"200","suhr siedlung","2","1","2019-07"
"201","stossense","3","2","2019-07"
"202","jugendhilf","2","1","2019-07"
"203","ladestation","2","2","2019-07"
"204","rest","2","1","2019-07"
"205","schuless","2","1","2019-07"
"206","wahlbezirk 518","2","1","2019-07"
"207","mietspiegel","2","1","2019-07"
"208","lichtsignalanlag","2","1","2019-07"
"209","europawahl","3","2","2019-07"
"210","cité pasteur","2","1","2019-07"
"211","lor planungsraum einwohn","2","1","2019-07"
"213","verdiensterheb","2","1","2019-07"
"214","katast","2","1","2019-07"
"215","u bahn","4","2","2019-07"
"216","toilett unisex","2","1","2019-07"
"217","309","2","1","2019-07"
"218","shapefil berlin","2","1","2019-07"
"219","gebaudeschad","2","1","2019-07"
"220","hze","2","1","2019-07"
"221","siedlung otto","3","2","2019-07"
"222","bevolkerungsdicht","2","2","2019-07"
"223","dtk","2","1","2019-07"
"224","verkehrsunfall","3","2","2019-07"
"225","kindertagesstatt","2","1","2019-07"
"226","miet","2","1","2019-07"
"227","einschulbereich","2","1","2019-07"
"228","detailnetz","2","2","2019-07"
"229","kameral monatsdat","2","2","2019-07"
"230","bad","2","1","2019-07"
"231","umgeb","2","1","2019-07"
"232","katasteramt fluerstuck flurkart","2","1","2019-07"
"233","schlagloch","2","1","2019-07"
"234","tk25","2","1","2019-07"
"235","einwohn planungsraum","2","1","2019-07"
"236","b plan","2","2","2019-07"
"238","flurstuck friedrichsfeld","2","1","2019-07"
"239","elektr energi","2","1","2019-07"
"240","dxf k5","2","1","2019-07"
"241","metro","2","1","2019-07"
"242","untergrundmodell","4","3","2019-07"
"244","baumbestand berlin","2","1","2019-07"
"245","train","2","1","2019-07"
"246","arbeitslosenquot arbeitslosenquot in berlin nach bezirk","2","1","2019-07"
"247","arbeitslos berlin","2","1","2019-07"
"248","adress kitas","4","3","2019-07"
"249","wass marsch","2","2","2019-07"
"251","15 05 2018","2","1","2019-07"
"252","untergrund","2","1","2019-07"
"253","gebaudemodell","2","1","2019-07"
"254","offent verkehrsmittel","2","1","2019-07"
"255","spandau","2","1","2019-07"
"256","verkehr und personenaufkomm","2","1","2019-07"
"263","qm reuterstrass","2","2","2019-07"
"287","sanitar","2","2","2019-07"
"288","fluchtling","2","2","2019-07"
"289","grenz","2","2","2019-07"
"293","bedarfsgemeinschaft","2","2","2019-07"
"296","apothek","2","2","2019-07"
"312","hydrant","2","2","2019-07"
"313","tu berlin","2","2","2019-07"
"318","parkplatz parkplatz","2","2","2019-07"
"323","klein wohngebiet","2","2","2019-07"
"328","basiskorrektur 2019","2","2","2019-07"
"330","einwohn ortsteil","2","2","2019-07"
"352","volksf","2","2","2019-07"
"360","orthophoto","2","2","2019-07"
"362","berlin mau","2","2","2019-07"
"374","wahlbezirk","2","2","2019-07"
"383","dauerzahlstell","2","2","2019-07"
"384","luft","2","2","2019-07"
"387","einschulbereich","2","2","2019-07"
"394","abriss","2","2","2019-07"
"398","gastronomi","2","2","2019-07"
"399","traffic","2","2","2019-07"
"404","grundwassermessstell","3","3","2019-07"
"427","katasteramt","2","2","2019-07"
"432","stadtteil","4","4","2019-07"
"438","biotop und artenschutz","2","2","2019-07"
"441","rbs briefwahlbezirk","2","2","2019-07"
"442","berzik","2","2","2019-07"
"464","biergart","2","2","2019-07"
"465","nam","2","2","2019-07"
"491","wochenmarkt","2","2","2019-07"
"511","sozialindex","2","2","2019-07"
"525","baum","2","2","2019-07"
"531","monat ist bezirk","2","2","2019-07"
"540","atkis geholz","2","2","2019-07"
"583","handwerk","2","2","2019-07"
"610","landesgrundbesitz","2","2","2019-07"
"615","festleg flach","2","2","2019-07"
"632","schwimmbad","2","2","2019-07"
"635","k5","2","2","2019-07"
"658","miet nach strass","2","2","2019-07"
"671","totungsdelikt","2","2","2019-07"
"700","tempolimit","2","2","2019-07"
"1","vermess at ba fk berlin de","44","16","2019-08"
"2","lor","39","9","2019-08"
"3","einwohn","28","5","2019-08"
"4","kart","23","4","2019-08"
"5","bvg","23","10","2019-08"
"6","alkis","23","7","2019-08"
"7","gebaud","17","6","2019-08"
"8","flurkart","23","18","2019-08"
"9","rbs","16","9","2019-08"
"10","atkis","11","1","2019-08"
"11","vbb","20","13","2019-08"
"12","fahrrad","16","12","2019-08"
"13","strass","25","8","2019-08"
"14","gewass","12","3","2019-08"
"15","polizei","9","4","2019-08"
"16","temperatur","14","4","2019-08"
"17","vornam","12","10","2019-08"
"18","brandenburg","8","3","2019-08"
"19","bodenrichtwert","10","4","2019-08"
"20","luftbild atom","8","1","2019-08"
"21","verkehr","8","2","2019-08"
"22","ausland","7","2","2019-08"
"23","wass","16","5","2019-08"
"24","friedrichshain kreuzberg","7","3","2019-08"
"25","altlast","10","3","2019-08"
"26","bezirk","13","9","2019-08"
"27","gtfs","9","9","2019-08"
"28","schul","12","9","2019-08"
"29","standardlastprofil","6","2","2019-08"
"30","larmbelast","6","1","2019-08"
"31","utm","6","2","2019-08"
"32","flurstuck","9","7","2019-08"
"33","baum","8","6","2019-08"
"34","postleitzahl","10","5","2019-08"
"35","shapefil","6","5","2019-08"
"36","bezirkskart spandau","6","1","2019-08"
"37","atlas","6","2","2019-08"
"38","tourismus","6","5","2019-08"
"39","neukolln","5","3","2019-08"
"40","liegenschaftskart","10","7","2019-08"
"41","krankenhaus","5","2","2019-08"
"42","digital orthophotos","5","1","2019-08"
"43","strat larmkart 2017","5","1","2019-08"
"44","adress","6","4","2019-08"
"45","gemark","9","8","2019-08"
"46","planungsraum","7","4","2019-08"
"47","dop or atom","5","1","2019-08"
"48","katast","7","6","2019-08"
"49","friedrichshain","7","6","2019-08"
"50","regional selt","4","1","2019-08"
"51","atz","4","1","2019-08"
"52","dop","4","1","2019-08"
"53","geodat","5","2","2019-08"
"54","aktenplan","4","1","2019-08"
"55","wohndau lor","4","2","2019-08"
"56","block","6","3","2019-08"
"57","senatsbeschluss","7","6","2019-08"
"58","migration","5","4","2019-08"
"59","haltestell","4","3","2019-08"
"60","ozon","6","6","2019-08"
"61","bod","5","2","2019-08"
"62","shp","4","1","2019-08"
"63","grundwassergleichenkart","4","1","2019-08"
"64","haushaltsplan","4","3","2019-08"
"65","strassenverzeichnis","4","3","2019-08"
"66","3d","4","3","2019-08"
"67","geltungsbereich","4","3","2019-08"
"68","luftbild","5","2","2019-08"
"69","energieverbrauch","3","3","2019-08"
"70","licht","3","3","2019-08"
"71","rbs adress","4","4","2019-08"
"72","hoh","5","4","2019-08"
"73","wahl","6","4","2019-08"
"74","einwohnerdicht","6","4","2019-08"
"75","wms","3","1","2019-08"
"76","geoportal","4","3","2019-08"
"77","dgm1","3","2","2019-08"
"78","biodiversitat","3","1","2019-08"
"79","rad","3","2","2019-08"
"80","wahlergebnis","3","1","2019-08"
"81","grenz","4","2","2019-08"
"82","vbb berlin brandenburg fahrplan gesundbrunn templin de","3","1","2019-08"
"83","fahrplan vbb brandenburg rb 63 de","3","1","2019-08"
"84","frau juliet walt","3","1","2019-08"
"85","friedhof","3","1","2019-08"
"86","gewerbegebiet","3","1","2019-08"
"87","lageplan","3","1","2019-08"
"88","dgm","5","3","2019-08"
"89","wohnung","6","3","2019-08"
"90","pankow","3","3","2019-08"
"91","personal","3","1","2019-08"
"92","geologi","3","3","2019-08"
"93","liegenschaft","3","3","2019-08"
"94","bebau","3","1","2019-08"
"95","vbb gtfs","5","2","2019-08"
"96","flughaf","3","1","2019-08"
"97","grundwassergleich","3","2","2019-08"
"98","mischgebiet wallenrod str","3","1","2019-08"
"99","radverkehr","3","3","2019-08"
"100","immobilienmarkt","3","1","2019-08"
"102","alleinerzieh","3","2","2019-08"
"103","denkmal","6","4","2019-08"
"104","luftbild atom","3","1","2019-08"
"105","nam","3","1","2019-08"
"106","lep","3","1","2019-08"
"107","miet","4","3","2019-08"
"108","bauamt","3","2","2019-08"
"109","hauskoordinat","3","3","2019-08"
"110","statist block","5","2","2019-08"
"111","dop 2016","3","1","2019-08"
"112","schulbau","3","1","2019-08"
"113","senatsbeschluss 28 03 2019","3","1","2019-08"
"114","spielplatz","3","1","2019-08"
"115","ladestation","3","2","2019-08"
"116","kml","3","1","2019-08"
"117","larm","4","3","2019-08"
"118","badestell","4","3","2019-08"
"119","stadtteil","4","3","2019-08"
"120","ernt","2","2","2019-08"
"121","transfereinkomm","2","2","2019-08"
"122","fuch","2","2","2019-08"
"123","flach","2","1","2019-08"
"124","schul gesundheitswes brandenburg","2","1","2019-08"
"125","richtlini uber die anschlussforder von sozialwohn","4","3","2019-08"
"126","bodenrichtwert grunewald","2","1","2019-08"
"127","migrationshintergrund","2","1","2019-08"
"128","kfz","2","1","2019-08"
"129","unfall","2","1","2019-08"
"130","einschulbereich","3","2","2019-08"
"131","grundwasserhohengleichenplan","2","1","2019-08"
"132","haushaltstitel","2","1","2019-08"
"133","zuwendungsbescheid","2","1","2019-08"
"134","lidar","2","2","2019-08"
"135","radfahr","2","2","2019-08"
"136","klimaschutz","2","1","2019-08"
"137","rbs2016","2","1","2019-08"
"138","landesmindestlohn berlin 2020","4","2","2019-08"
"139","larmkartier","2","1","2019-08"
"140","fahrplan de vbb berlin brandenburg de","3","2","2019-08"
"141","grunflach","2","2","2019-08"
"142","alkohol","2","1","2019-08"
"143","gesund","2","1","2019-08"
"144","flurstuckkart","2","1","2019-08"
"145","verwaltungsakt","2","1","2019-08"
"146","lad eroffn","2","1","2019-08"
"147","ortsteil","3","3","2019-08"
"148","fahrplandat","2","1","2019-08"
"149","grz dahl","2","1","2019-08"
"150","geh","2","1","2019-08"
"151","bezirksregion","2","1","2019-08"
"152","strat larmkart flugverkehr","2","1","2019-08"
"153","gebaud hausnumm","2","1","2019-08"
"154","gewerbegebiet eichhorst weg 80","2","1","2019-08"
"155","gme","2","1","2019-08"
"156","mauerweg berlin de","2","1","2019-08"
"157","bahn","3","3","2019-08"
"158","energi wms","3","2","2019-08"
"159","taxi","2","2","2019-08"
"160","gemark glaserweg 12305 berlin","2","2","2019-08"
"161","bevolker","3","3","2019-08"
"162","wohnungsauflos","2","1","2019-08"
"163","seelisch","2","1","2019-08"
"164","uvg","2","1","2019-08"
"165","schutzgebiet","3","2","2019-08"
"166","senior","2","1","2019-08"
"167","verdien gart landschaftsbau","8","5","2019-08"
"168","grundwass","3","3","2019-08"
"169","kind","2","2","2019-08"
"170","gis","3","3","2019-08"
"171","stadtbilbliothek spandau","2","1","2019-08"
"173","haushalt senatsverwalt fur integration arbeit und sozial","2","1","2019-08"
"174","alt arbeitnehm","2","1","2019-08"
"175","burogebaud","3","2","2019-08"
"176","rb 63 de","2","1","2019-08"
"177","bundestagswahl","2","2","2019-08"
"178","wfs","2","2","2019-08"
"179","sich","4","2","2019-08"
"180","landesmindestlohn","2","1","2019-08"
"181","bodengesellschaft","2","1","2019-08"
"182","stadtbilbliothek spandau","2","1","2019-08"
"183","rixdorf","2","1","2019-08"
"184","dop20","2","1","2019-08"
"185","digital oberflachenmodell","2","1","2019-08"
"186","19","2","1","2019-08"
"188","kleingartenanlag","2","1","2019-08"
"189","radrout","3","2","2019-08"
"190","rbs bezirk","2","1","2019-08"
"191","spati","2","2","2019-08"
"192","gemark kreuzberg friedrichshain","3","2","2019-08"
"193","landesentwicklungsplan","2","1","2019-08"
"194","fis","3","3","2019-08"
"195","stadtplan spandau","2","1","2019-08"
"196","vegetationsbedeck","2","1","2019-08"
"197","bezirksamt pankow","2","1","2019-08"
"198","glas","2","2","2019-08"
"199","3d gebaudemodell","2","1","2019-08"
"200","beamtenbesold","2","1","2019-08"
"201","hartz 4","2","1","2019-08"
"202","chorinerstrass","4","2","2019-08"
"203","baumbestand berlin","2","1","2019-08"
"204","organigramm","2","1","2019-08"
"205","luftbild atom","2","1","2019-08"
"206","larmpegel","2","1","2019-08"
"207","schreib senfin 21 12 2018","2","1","2019-08"
"208","kulturpolit leitlini","2","1","2019-08"
"209","atom","2","1","2019-08"
"210","scoot","3","3","2019-08"
"211","wfs schul","2","2","2019-08"
"212","einkauf","2","1","2019-08"
"214","2019","2","1","2019-08"
"215","fahrradstrass","2","1","2019-08"
"216","berlin de","3","3","2019-08"
"217","feiertag","2","1","2019-08"
"219","weihnachtsbaum","2","1","2019-08"
"220","kleinraum glieder","2","1","2019-08"
"221","08 mai","2","1","2019-08"
"222","baumat","2","1","2019-08"
"223","sredzkistrass","2","1","2019-08"
"224","2016 atom","2","1","2019-08"
"225","luftbild 2016","2","1","2019-08"
"226","kaltluft","2","1","2019-08"
"227","erkrank in lichtenberg","2","1","2019-08"
"228","senatsbeschluss","2","1","2019-08"
"229","grundbuchamt","2","1","2019-08"
"230","strassenlist berlin","2","1","2019-08"
"231","ifg","2","1","2019-08"
"233","download vbb gtfs","2","1","2019-08"
"234","baumbestand berlin anlag","2","1","2019-08"
"235","pkw","2","1","2019-08"
"236","berlin zoom","2","1","2019-08"
"237","s bahn","2","1","2019-08"
"238","stromkast","3","3","2019-08"
"239","gasverbrauch","2","1","2019-08"
"240","hartz 4","3","2","2019-08"
"241","onelin portal einburger","2","1","2019-08"
"242","wett","3","2","2019-08"
"243","osm","2","1","2019-08"
"244","svp","2","1","2019-08"
"245","liniennetz","2","1","2019-08"
"246","alt hof","2","2","2019-08"
"247","luftqualitat","2","2","2019-08"
"252","elektrotaxi","2","2","2019-08"
"256","ozonwert","2","2","2019-08"
"275","hohenlini","2","2","2019-08"
"277","wern von siem gymnasium regensburg","2","2","2019-08"
"280","kartenblatt","2","2","2019-08"
"286","wfs station","2","2","2019-08"
"296","taxifahrt","2","2","2019-08"
"301","un dekad","2","2","2019-08"
"306","bsr strassenrein verzeichnis und reinigungsklass ferbitz weg","2","2","2019-08"
"307","standmiet","2","2","2019-08"
"312","forschergart","2","2","2019-08"
"314","europawahl","2","2","2019-08"
"319","sozialbericht","2","2","2019-08"
"351","wohnungsgross","2","2","2019-08"
"370","grundschul","3","3","2019-08"
"387","gesundheitsquot","2","2","2019-08"
"404","einkomm","2","2","2019-08"
"407","grundach","2","2","2019-08"
"418","vermessungsriss","2","2","2019-08"
"432","radweg","2","2","2019-08"
"434","wohngeld","2","2","2019-08"
"452","radfahr","2","2","2019-08"
"453","psychar","2","2","2019-08"
"469","trinkbrunn charlottenburg","2","2","2019-08"
"474","hydrant","2","2","2019-08"
"482","geburt","2","2","2019-08"
"504","flachennutzungsplan","3","3","2019-08"
"558","sauglingssterb","2","2","2019-08"
"560","radzahlstell","2","2","2019-08"
"568","sanierungsgebiet","2","2","2019-08"
"607","psychosozial","2","2","2019-08"
"611","bezirksgrenz","2","2","2019-08"
"620","startup","2","2","2019-08"
"668","bebauungsplan","3","3","2019-08"
"675","smart citi","2","2","2019-08"
"681","lod1","2","2","2019-08"
"702","chlorid","2","2","2019-08"
"725","1000 grun dach","2","2","2019-08"
"728","strassenbafahr 2014","2","2","2019-08"
"754","wohnblock","2","2","2019-08"
"1","wfs","131","13","2019-09"
"2","strass","41","12","2019-09"
"3","verkehr","27","6","2019-09"
"4","alkis","36","20","2019-09"
"5","vermess at ba fk berlin de","19","11","2019-09"
"6","radrout","18","9","2019-09"
"7","flurkart","25","21","2019-09"
"8","trinkbrunn","19","17","2019-09"
"9","energi","13","1","2019-09"
"10","zugriff","12","1","2019-09"
"11","krankenhaus","13","5","2019-09"
"12","lor","16","10","2019-09"
"13","vbb","14","9","2019-09"
"14","ortsteil","9","4","2019-09"
"15","einwohnerinn und einwohn in berlin in lor planungsraum","9","2","2019-09"
"16","wahl","8","2","2019-09"
"17","feuerwehr","12","5","2019-09"
"18","neukolln","7","4","2019-09"
"19","klima","7","4","2019-09"
"20","shapefil","10","5","2019-09"
"21","fahrrad","9","9","2019-09"
"22","strom","7","3","2019-09"
"23","wohnatlas","7","1","2019-09"
"24","wass","7","4","2019-09"
"25","bvg","14","8","2019-09"
"26","rbs","9","6","2019-09"
"27","polizei","10","5","2019-09"
"28","gewass","7","2","2019-09"
"29","gtfs","10","9","2019-09"
"30","adress","7","5","2019-09"
"31","strassennam","6","2","2019-09"
"32","park","7","6","2019-09"
"33","tourismus","8","6","2019-09"
"34","schul","12","9","2019-09"
"35","strassenverzeichnis","8","7","2019-09"
"36","bezirk mitt","7","3","2019-09"
"37","kml","5","2","2019-09"
"38","baum","9","7","2019-09"
"39","verkehr wms","5","1","2019-09"
"40","sudwestkorso","5","1","2019-09"
"41","lod2","10","8","2019-09"
"42","religion","5","2","2019-09"
"43","vornam","8","5","2019-09"
"44","wikipedia","5","1","2019-09"
"45","dgm","5","5","2019-09"
"46","plz","6","2","2019-09"
"47","wohnein","5","2","2019-09"
"48","flurstuck","10","9","2019-09"
"49","sozialstrukturatlas","5","2","2019-09"
"50","bodenrichtwert","7","3","2019-09"
"51","alt","4","3","2019-09"
"52","ampeln","4","3","2019-09"
"53","wannse","4","2","2019-09"
"54","bevolker","4","3","2019-09"
"55","block","6","2","2019-09"
"56","geburt","6","2","2019-09"
"57","rbs adress","4","3","2019-09"
"58","katast","5","2","2019-09"
"59","baumbestand","6","3","2019-09"
"60","fahrradrout","4","2","2019-09"
"61","bevolker lor","4","1","2019-09"
"62","bibliothek","6","3","2019-09"
"63","bezirk","7","6","2019-09"
"64","chidi","3","2","2019-09"
"65","strassennetz","6","2","2019-09"
"66","kita","5","5","2019-09"
"67","berlin","3","2","2019-09"
"68","spielplatz","4","3","2019-09"
"69","otto corbach","3","2","2019-09"
"70","grundwass","3","1","2019-09"
"71","einwohnerdicht","3","3","2019-09"
"72","bahn","3","3","2019-09"
"73","radverkehrsanlag","3","3","2019-09"
"74","einwohn","4","3","2019-09"
"75","oberflachenmodell","5","4","2019-09"
"76","finanz","3","1","2019-09"
"77","grun gebiet","3","1","2019-09"
"78","einwohnerinn und einwohn in berlin in lor planungsraum","4","2","2019-09"
"79","senatsbeschluss","6","6","2019-09"
"80","gebaud","4","2","2019-09"
"81","trinkwass","4","3","2019-09"
"82","opnv","3","3","2019-09"
"83","energieverbrauch","3","2","2019-09"
"84","kleinraum","3","1","2019-09"
"85","altglas","3","1","2019-09"
"86","postleitzahl","7","4","2019-09"
"87","postleitzahl brandenburg","3","1","2019-09"
"88","dop","5","3","2019-09"
"89","tunnel","3","1","2019-09"
"90","planungsraum","5","2","2019-09"
"91","brunn","4","2","2019-09"
"92","geburt in berlin","3","1","2019-09"
"93","kita","3","1","2019-09"
"94","ix 193","3","1","2019-09"
"95","flurstuckkart","3","1","2019-09"
"96","einkomm und einnahm","3","1","2019-09"
"97","umland","3","1","2019-09"
"98","gemark","5","5","2019-09"
"99","31 12 2017","3","1","2019-09"
"100","trinkbrunn im bezirk","7","5","2019-09"
"101","fluglarm bbi","3","2","2019-09"
"102","luftbild","4","2","2019-09"
"103","berlin 1940","3","1","2019-09"
"104","zugriffsstatist","3","2","2019-09"
"105","stolperstein kafka","3","1","2019-09"
"106","mobilitat","3","3","2019-09"
"107","netz","2","1","2019-09"
"108","berlin mau","2","1","2019-09"
"109","fccs first class cleaning gmbh","3","2","2019-09"
"110","postleitzahl teltow","2","1","2019-09"
"111","niederschlag","2","2","2019-09"
"112","wett","2","2","2019-09"
"113","lichtenberg","3","2","2019-09"
"114","baublock","3","2","2019-09"
"115","radfahr","5","4","2019-09"
"116","treptow kopenick","4","2","2019-09"
"117","info gmbh","2","1","2019-09"
"118","analysendat anion","2","1","2019-09"
"119","verzeichnis","2","1","2019-09"
"120","1867","2","1","2019-09"
"121","altersarmut","3","2","2019-09"
"122","bod","3","2","2019-09"
"123","bezirksamt","2","1","2019-09"
"124","webcam","2","1","2019-09"
"125","2019","2","1","2019-09"
"126","stefan zweig","2","1","2019-09"
"127","rad","3","3","2019-09"
"128","kita spandau","2","1","2019-09"
"129","boschung","5","4","2019-09"
"130","wissenschaft","2","1","2019-09"
"131","migration","2","2","2019-09"
"132","off welt","2","1","2019-09"
"133","fahrradfahr","2","1","2019-09"
"134","sozialdat","2","1","2019-09"
"135","geodat","2","2","2019-09"
"136","flurstuckseinmess","2","1","2019-09"
"137","bundesstrass","2","1","2019-09"
"138","wohnlag","3","2","2019-09"
"139","stadtumbau","2","1","2019-09"
"140","berlin galeri","2","1","2019-09"
"141","wfs alkis","2","1","2019-09"
"142","rixdorf","2","1","2019-09"
"143","api","3","2","2019-09"
"144","verbrauch","2","1","2019-09"
"145","rbs block","3","3","2019-09"
"146","visum","2","1","2019-09"
"147","heilprakt","2","1","2019-09"
"148","tourist","2","1","2019-09"
"149","flustucksbemass","3","2","2019-09"
"150","grundschul","4","3","2019-09"
"151","strassenreinigungsverzeichnis","2","1","2019-09"
"152","stromverbrauch","2","1","2019-09"
"153","lebenswelt orientiert raum","3","3","2019-09"
"154","bestand","2","1","2019-09"
"155","tagespfleg","2","1","2019-09"
"156","unfall","2","1","2019-09"
"157","lichtmast","2","2","2019-09"
"158","grw","4","4","2019-09"
"159","kunstlich intelligenz","2","1","2019-09"
"160","friedenau","2","1","2019-09"
"161","berlin wasserbetrieb","2","1","2019-09"
"162","hausnumm","2","1","2019-09"
"163","einwohnerzahl zehlendorf","2","1","2019-09"
"164","wms","2","2","2019-09"
"165","ampeln","2","2","2019-09"
"166","kafka","2","1","2019-09"
"167","einzelhandel","2","1","2019-09"
"168","kindergart","3","2","2019-09"
"169","strassenlist berlin","2","1","2019-09"
"170","ausgleichsfach","4","2","2019-09"
"171","s bahn","4","3","2019-09"
"172","marzahn hellersdorf","2","1","2019-09"
"173","demographi alt","2","1","2019-09"
"174","steglitz","2","1","2019-09"
"175","haltestell","3","3","2019-09"
"176","arbeitslosenquot","2","1","2019-09"
"177","einkomm","3","2","2019-09"
"179","kriminal","2","2","2019-09"
"180","kirch","2","1","2019-09"
"181","arbeitslos","3","3","2019-09"
"182","einwohnerinn und einwohn in berlin in lor planungsraum","2","1","2019-09"
"183","gerhard neuk","2","1","2019-09"
"184","mitt","2","1","2019-09"
"185","u bahn station","2","1","2019-09"
"188","wohngebiet","2","1","2019-09"
"189","treptow","2","1","2019-09"
"190","brunn gart","2","1","2019-09"
"191","schlangenbad strass","2","1","2019-09"
"192","arbeitslosenanteil","2","1","2019-09"
"193","coworking","2","2","2019-09"
"194","3d","3","3","2019-09"
"195","bodenrichtwert bodenrichtwert","2","1","2019-09"
"196","txl","2","1","2019-09"
"197","wander","2","1","2019-09"
"198","unterflurhydrant boxberg strass","2","1","2019-09"
"199","temperatur","2","1","2019-09"
"200","bus","2","2","2019-09"
"201","beweg","2","1","2019-09"
"203","chatbot","2","1","2019-09"
"204","waldgartenprojekt neukolln britz","3","2","2019-09"
"205","kriminalitat","3","3","2019-09"
"206","wohnungsbau","2","1","2019-09"
"207","abgeordnetenhauswahl","2","1","2019-09"
"208","supermarkt","3","2","2019-09"
"209","kreuzberg schoneberg","2","1","2019-09"
"210","hydrant","5","3","2019-09"
"211","kreuzberg mittl einkomm","2","1","2019-09"
"212","lidl","2","1","2019-09"
"213","metro","2","1","2019-09"
"214","senatsvorlag recherchestipendi","2","1","2019-09"
"215","arbeitslos","2","1","2019-09"
"216","ausgleichsfach fur kleingartenkoloni","2","1","2019-09"
"217","trinkbrunn friedrichshain kreuzberg","2","2","2019-09"
"218","volontariat kunst werk berlin","3","2","2019-09"
"219","strom profil","2","1","2019-09"
"220","polizeiabschnitt","2","1","2019-09"
"221","erstis","2","1","2019-09"
"222","tempolimit","2","2","2019-09"
"223","behindertenparkplatz","2","2","2019-09"
"224","senatsvorlag recherchestipendi","2","1","2019-09"
"225","tegelort","2","1","2019-09"
