"Unnamed: 0","term_stem","impressions","visits","month"
"663","behinder","1","1","2019-07"
"664","handwerksanitar","1","1","2019-07"
"665","traffik","1","1","2019-07"
"666","lor wander","1","1","2019-07"
"667","stromkast","1","1","2019-07"
"668","landesgrundbesitz","1","1","2019-07"
"669","poi","1","1","2019-07"
"670","migration auf den deutsch arbeitsmarkt","1","1","2019-07"
"671","totungsdelikt","2","2","2019-07"
"672","feri","1","1","2019-07"
"673","grundschuleinzugsbereich","1","1","2019-07"
"674","bonn","1","1","2019-07"
"675","bezirksamt friedrichshain kreuzberg von berlin vermess","1","1","2019-07"
"676","wohnraum","1","1","2019-07"
"677","w","1","1","2019-07"
"678","ausland","1","1","2019-07"
"679","bicing","1","1","2019-07"
"680","landnutzug","1","1","2019-07"
"681","citygml","1","1","2019-07"
"682","pacht","1","1","2019-07"
"683","arbeitslosenquot in berlin nach bezirk arbeitslosenquot in berlin nach bezirk","1","1","2019-07"
"684","schwimmbad","1","1","2019-07"
"685","kriminalitat","1","1","2019-07"
"686","berlin 1 100000","1","1","2019-07"
"687","elektro","1","1","2019-07"
"688","list der haufig vornam","1","1","2019-07"
"689","bebauungsplan","1","1","2019-07"
"690","bodenrichtwert tiergart","1","1","2019-07"
"691","berlinpass","1","1","2019-07"
"692","contain","1","1","2019-07"
"693","gerausch","1","1","2019-07"
"694","qm reuterstrass","1","1","2019-07"
"695","lidl","1","1","2019-07"
"696","277904f0 85e6 3524 b1f2 dbea3b16c292","1","1","2019-07"
"697","geo koordinat","1","1","2019-07"
"698","1872","1","1","2019-07"
"699","bauordn","1","1","2019-07"
"700","tempolimit","2","2","2019-07"
"701","hauptweg","1","1","2019-07"
"702","gewass und vegetationsflach","1","1","2019-07"
"703","atkis geholz","1","1","2019-07"
"704","vbb fahrplandat via gtfs","1","1","2019-07"
"705","wohnatlas","1","1","2019-07"
"706","verkehrszahl","1","1","2019-07"
"707","schilfsangersteig","1","1","2019-07"
"708","bwb","1","1","2019-07"
"709","wohnlag","1","1","2019-07"
"710","wifi","1","1","2019-07"
"711","sponsoringbericht","1","1","2019-07"
"712","vekehrfall","1","1","2019-07"
"713","ddb","1","1","2019-07"
"714","flurkart hortensienstr","1","1","2019-07"
"715","biotoptyp","1","1","2019-07"
"716","volkswirtschaft gesamtrechn","1","1","2019-07"
"717","monat ist bezirk","1","1","2019-07"
"718","road","1","1","2019-07"
"719","population","1","1","2019-07"
"720","identitatsdiebstahl","1","1","2019-07"
"721","wfs wohnlag","1","1","2019-07"
"722","teil","1","1","2019-07"
"723","hertha bsc","1","1","2019-07"
"724","gebaud shap","1","1","2019-07"
"725","bewirt","1","1","2019-07"
"726","babylots","1","1","2019-07"
"727","gebaudetyp","1","1","2019-07"
"728","klassifiziert strassennetz","1","1","2019-07"
"729","fahrrad zahlung","1","1","2019-07"
"730","badegewass","1","1","2019-07"
"731","radfahr","1","1","2019-07"
"732","datensaetz","1","1","2019-07"
"733","halbauerweg","1","1","2019-07"
"734","strassenabschnitt","1","1","2019-07"
"735","zugriffsstatist","1","1","2019-07"
"736","0102181","1","1","2019-07"
"737","einwohnerinn und einwohn in berlin in lor planungsraum am 31 12 2013","1","1","2019-07"
"738","gfz","1","1","2019-07"
"739","dashboard","1","1","2019-07"
"740","einwohn 2008","1","1","2019-07"
"741","stadtteil","1","1","2019-07"
"742","wasserleit","1","1","2019-07"
"743","rbs adress berlin 2016","1","1","2019-07"
"744","landnutz","1","1","2019-07"
"745","demogra","1","1","2019-07"
"746","nikolaiviertel","1","1","2019-07"
"747","alt","1","1","2019-07"
"1","vermess at ba fk berlin de","44","16","2019-08"
"2","lor","39","9","2019-08"
"3","einwohn","28","5","2019-08"
"4","kart","23","4","2019-08"
"5","bvg","23","10","2019-08"
"6","alkis","23","7","2019-08"
"7","gebaud","17","6","2019-08"
"8","flurkart","23","18","2019-08"
"9","rbs","16","9","2019-08"
"10","atkis","11","1","2019-08"
"11","vbb","20","13","2019-08"
"12","fahrrad","14","10","2019-08"
"13","strass","25","8","2019-08"
"14","gewass","12","3","2019-08"
"15","polizei","9","4","2019-08"
"16","temperatur","13","3","2019-08"
"17","vornam","12","10","2019-08"
"18","brandenburg","8","3","2019-08"
"19","bodenrichtwert","9","3","2019-08"
"20","luftbild or atom","8","1","2019-08"
"21","verkehr","7","1","2019-08"
"22","ausland","7","2","2019-08"
"23","wass","16","5","2019-08"
"24","friedrichshain kreuzberg","7","3","2019-08"
"25","altlast","10","3","2019-08"
"26","bezirk","11","7","2019-08"
"27","gtfs","9","9","2019-08"
"28","schul","12","9","2019-08"
"29","standardlastprofil","6","2","2019-08"
"30","larmbelast","6","1","2019-08"
"31","utm","6","2","2019-08"
"32","flurstuck","9","7","2019-08"
"33","baum","8","6","2019-08"
"34","postleitzahl","10","5","2019-08"
"35","shapefil","6","5","2019-08"
"36","bezirkskart spandau","6","1","2019-08"
"37","atlas","6","2","2019-08"
"38","tourismus","6","5","2019-08"
"39","neukolln","5","3","2019-08"
"40","liegenschaftskart","5","4","2019-08"
"41","krankenhaus","5","2","2019-08"
"42","digital orthophotos","5","1","2019-08"
"43","strat larmkart 2017","5","1","2019-08"
"44","adress","6","4","2019-08"
"45","gemark","9","8","2019-08"
"46","planungsraum","7","4","2019-08"
"47","dop or atom","5","1","2019-08"
"48","katast","7","6","2019-08"
"49","friedrichshain","5","4","2019-08"
"50","regional selt","4","1","2019-08"
"51","atz","4","1","2019-08"
"52","dop","4","1","2019-08"
"53","geodat","5","2","2019-08"
"54","aktenplan","4","1","2019-08"
"55","wohndau lor","4","2","2019-08"
"56","block","6","3","2019-08"
"57","senatsbeschluss","6","5","2019-08"
"58","migration","5","4","2019-08"
"59","haltestell","4","3","2019-08"
"60","ozon","6","6","2019-08"
"61","bod","5","2","2019-08"
"62","shp","4","1","2019-08"
"63","grundwassergleichenkart","4","1","2019-08"
"64","haushaltsplan","4","3","2019-08"
"65","strassenverzeichnis","4","3","2019-08"
"66","3d","4","3","2019-08"
"67","geltungsbereich","4","3","2019-08"
"68","luftbild","5","2","2019-08"
"69","energieverbrauch","3","3","2019-08"
"70","licht","3","3","2019-08"
"71","rbs adress","4","4","2019-08"
"72","hoh","5","4","2019-08"
"73","wahl","6","4","2019-08"
"74","einwohnerdicht","6","4","2019-08"
"75","wms","3","1","2019-08"
"76","geoportal","4","3","2019-08"
"77","dgm1","3","2","2019-08"
"78","biodiversitat","3","1","2019-08"
"79","rad","3","2","2019-08"
"80","wahlergebnis","3","1","2019-08"
"81","grenz","4","2","2019-08"
"82","vbb berlin brandenburg fahrplan gesundbrunn templin de","3","1","2019-08"
"83","fahrplan vbb brandenburg rb 63 de","3","1","2019-08"
"84","frau juliet walt","3","1","2019-08"
"85","friedhof","3","1","2019-08"
"86","gewerbegebiet","3","1","2019-08"
"87","lageplan","3","1","2019-08"
"88","dgm","5","3","2019-08"
"89","wohnung","6","3","2019-08"
"90","pankow","3","3","2019-08"
"91","personal","3","1","2019-08"
"92","geologi","3","3","2019-08"
"93","liegenschaft","3","3","2019-08"
"94","bebau","3","1","2019-08"
"95","vbb gtfs","5","2","2019-08"
"96","flughaf","3","1","2019-08"
"97","grundwassergleich","3","2","2019-08"
"98","mischgebiet wallenrod str","3","1","2019-08"
"99","radverkehr","3","3","2019-08"
"100","immobilienmarkt","3","1","2019-08"
"101","liegenschaftskart","3","1","2019-08"
"102","alleinerzieh","3","2","2019-08"
"103","denkmal","6","4","2019-08"
"104","luftbild atom","3","1","2019-08"
"105","nam","3","1","2019-08"
"106","lep","3","1","2019-08"
"107","miet","4","3","2019-08"
"108","bauamt","3","2","2019-08"
"109","hauskoordinat","3","3","2019-08"
"110","statist block","5","2","2019-08"
"111","dop 2016","3","1","2019-08"
"112","schulbau","3","1","2019-08"
"113","senatsbeschluss 18 06 2019","3","1","2019-08"
"114","spielplatz","3","1","2019-08"
"115","ladestation","3","2","2019-08"
"116","kml","3","1","2019-08"
"117","larm","4","3","2019-08"
"118","badestell","4","3","2019-08"
"119","stadtteil","4","3","2019-08"
"120","ernt","2","2","2019-08"
"121","transfereinkomm","2","2","2019-08"
"122","fuch","2","2","2019-08"
"123","flach","2","1","2019-08"
"124","schul gesundheitswes brandenburg","2","1","2019-08"
"125","richtlini uber die anschlussforder von sozialwohn","2","1","2019-08"
"126","bodenrichtwert grunewald","2","1","2019-08"
"127","migrationshintergrund","2","1","2019-08"
"128","kfz","2","1","2019-08"
"129","unfall","2","1","2019-08"
"130","einschulbereich","3","2","2019-08"
"131","grundwasserhohengleichenplan","2","1","2019-08"
"132","haushaltstitel","2","1","2019-08"
"133","zuwendungsbescheid","2","1","2019-08"
"134","lidar","2","2","2019-08"
"135","radfahr","2","2","2019-08"
"136","klimaschutz","2","1","2019-08"
"137","rbs2016","2","1","2019-08"
"138","landesmindestlohn berlin 2020","2","1","2019-08"
"139","larmkartier","2","1","2019-08"
"140","fahrplan de vbb berlin brandenburg de","2","1","2019-08"
"141","grunflach","2","2","2019-08"
"142","alkohol","2","1","2019-08"
"143","gesund","2","1","2019-08"
"144","flurstuckkart","2","1","2019-08"
"145","verwaltungsakt","2","1","2019-08"
"146","lad eroffn","2","1","2019-08"
"147","ortsteil","3","3","2019-08"
"148","fahrplan de","2","1","2019-08"
"149","grz dahl","2","1","2019-08"
"150","geh","2","1","2019-08"
"151","bezirksregion","2","1","2019-08"
"152","strat larmkart flugverkehr","2","1","2019-08"
"153","gebaud hausnumm","2","1","2019-08"
"154","gewerbegebiet eichhorst weg 80","2","1","2019-08"
"155","gme","2","1","2019-08"
"156","mauerweg berlin de","2","1","2019-08"
"157","bahn","3","3","2019-08"
"158","energi wms","2","1","2019-08"
"159","taxi","2","2","2019-08"
"160","gemark glaserweg 12305 berlin","2","2","2019-08"
"161","bevolker","3","3","2019-08"
"162","wohnungsauflos","2","1","2019-08"
"163","seelisch","2","1","2019-08"
"164","uvg","2","1","2019-08"
"165","schutzgebiet","3","2","2019-08"
"166","senior","2","1","2019-08"
"167","verdien gart landschaftsbau","2","1","2019-08"
"168","grundwass","3","3","2019-08"
"169","kind","2","2","2019-08"
"170","gis","3","3","2019-08"
"171","ehem stadtbilbliothek spandau","2","1","2019-08"
"172","2016","1","1","2019-08"
"173","haushalt senatsverwalt fur integration arbeit und sozial","2","1","2019-08"
"174","alt arbeitnehm","2","1","2019-08"
"175","burogebaud","2","1","2019-08"
"176","rb 63 de","2","1","2019-08"
"177","bundestagswahl","2","2","2019-08"
"178","wfs","2","2","2019-08"
"179","sich","4","2","2019-08"
"180","landesmindestlohn","2","1","2019-08"
"181","bodengesellschaft","2","1","2019-08"
"182","stadtbilbliothek spandau","2","1","2019-08"
"183","rixdorf","2","1","2019-08"
"184","dop20","2","1","2019-08"
"185","digital oberflachenmodell","2","1","2019-08"
"186","19","2","1","2019-08"
"187","landesmindestlohn berlin 2020","2","1","2019-08"
"188","kleingartenanlag wfs","2","1","2019-08"
"189","radrout","3","2","2019-08"
"190","rbs bezirk","2","1","2019-08"
"191","spati","2","2","2019-08"
"192","gemark kreuzberg friedrichshain","3","2","2019-08"
"193","landesentwicklungsplan","2","1","2019-08"
"194","fis","3","3","2019-08"
"195","stadtplan spandau","2","1","2019-08"
"196","vegetationsbedeck","2","1","2019-08"
"197","bezirksamt pankow","2","1","2019-08"
"198","glas","2","2","2019-08"
"199","3d gebaudemodell","2","1","2019-08"
"200","beamtenbesold","2","1","2019-08"
"201","hartz iv","2","1","2019-08"
"202","chorinerstrass","2","1","2019-08"
"203","baumbestand berlin","2","1","2019-08"
"204","organigramm","2","1","2019-08"
"205","luftbild 2016 atom","2","1","2019-08"
"206","larmpegel","2","1","2019-08"
"207","schreib senfin 21 12 2018","2","1","2019-08"
"208","kulturpolit leitlini","2","1","2019-08"
"209","atom","2","1","2019-08"
"210","scoot","3","3","2019-08"
"211","wfs schul","2","2","2019-08"
"212","einkauf","2","1","2019-08"
"213","chorinerstrass","2","1","2019-08"
"214","2019","2","1","2019-08"
"215","fahrradstrass","2","1","2019-08"
"216","berlin de","3","3","2019-08"
"217","feiertag","2","1","2019-08"
"218","verdien gart landschaftsbau","4","2","2019-08"
"219","weihnachtsbaum","2","1","2019-08"
"220","kleinraum glieder","2","1","2019-08"
"221","08 mai","2","1","2019-08"
"222","baumat","2","1","2019-08"
"223","sredzkistrass","2","1","2019-08"
"224","2016 atom","2","1","2019-08"
"225","luftbild 2016","2","1","2019-08"
"226","kaltluft","2","1","2019-08"
"227","erkrank in lichtenberg","2","1","2019-08"
"228","senatsbeschluss 1987","2","1","2019-08"
"229","grundbuchamt","2","1","2019-08"
"230","strassenlist berlin","2","1","2019-08"
"231","ifg","2","1","2019-08"
"232","2014 v 20 01 2015","1","1","2019-08"
"233","download vbb gtfs","2","1","2019-08"
"234","baumbestand berlin anlag","2","1","2019-08"
"235","pkw","2","1","2019-08"
"236","berlin zoom","2","1","2019-08"
"237","s bahn","2","1","2019-08"
"238","stromkast","3","3","2019-08"
"239","gasverbrauch","2","1","2019-08"
"240","hartz 4","2","1","2019-08"
"241","onelin portal einburger","2","1","2019-08"
"242","wett","3","2","2019-08"
"243","osm","2","1","2019-08"
"244","svp","2","1","2019-08"
"245","liniennetz","2","1","2019-08"
"246","alt hof","1","1","2019-08"
"247","luftqualitat","2","2","2019-08"
"248","beschluss","1","1","2019-08"
"249","histor","1","1","2019-08"
"250","weihnachtszirkus olympiastadion parkplatz","1","1","2019-08"
"251","bezirksamt friedrichshain","1","1","2019-08"
"252","elektrotaxi","1","1","2019-08"
"253","einkommensteu","1","1","2019-08"
"254","voi","1","1","2019-08"
"255","lief","1","1","2019-08"
"256","ozonwert","2","2","2019-08"
"257","strassenrein","1","1","2019-08"
"258","1648","1","1","2019-08"
"259","nam list","1","1","2019-08"
"260","straub","1","1","2019-08"
"261","gel","1","1","2019-08"
"262","tegel","1","1","2019-08"
"263","grundsicher","1","1","2019-08"
"264","zentralitazskennziff","1","1","2019-08"
"265","cran","1","1","2019-08"
"266","blockchain","1","1","2019-08"
"267","gentechn","1","1","2019-08"
"268","2017","1","1","2019-08"
"269","kultur bericht forder","1","1","2019-08"
"270","toilett","1","1","2019-08"
"271","reinickendorf flurkart","1","1","2019-08"
"272","shp zip","1","1","2019-08"
"273","ewrmigra 2","1","1","2019-08"
"274","umzug bezirk","1","1","2019-08"
"275","hohenlini","2","2","2019-08"
"276","volksbegehr","1","1","2019-08"
"277","wern von siem gymnasium regensburg","2","2","2019-08"
"278","verzeichnis trinkwass brunn","1","1","2019-08"
"279","co2","1","1","2019-08"
"280","kartenblatt","2","2","2019-08"
"281","haushalt","1","1","2019-08"
"282","integration","1","1","2019-08"
"283","offent dien","1","1","2019-08"
"284","bedarfsanalys","1","1","2019-08"
"285","psycho","1","1","2019-08"
"286","wfs station","2","2","2019-08"
"287","elektrotaxi","1","1","2019-08"
"288","vp2030","1","1","2019-08"
"289","dgm5","1","1","2019-08"
"290","lokasyon","1","1","2019-08"
"291","ackerwertzahl","1","1","2019-08"
"292","ditz","1","1","2019-08"
"293","wanderungsbilanz","1","1","2019-08"
"294","burgerdienstleist","1","1","2019-08"
"295","wohnung 2018","1","1","2019-08"
"296","taxifahrt","1","1","2019-08"
"297","gegeminasium","1","1","2019-08"
"298","warmeatlas","1","1","2019-08"
"299","steuerungsdien","1","1","2019-08"
"300","2018","1","1","2019-08"
"301","un dekad","2","2","2019-08"
"302","pendl","1","1","2019-08"
"303","raumnutz","1","1","2019-08"
"304","bezirksregion west 5","1","1","2019-08"
"305","bezrik","1","1","2019-08"
"306","bsr strassenrein verzeichnis und reinigungsklass ferbitz weg","1","1","2019-08"
"307","standmiet","2","2","2019-08"
"308","poi","1","1","2019-08"
"309","einwohnerzahl friedrichshain","1","1","2019-08"
"310","amphibi amphibi or fauna or spatz or amseln","1","1","2019-08"
"311","strukturdat","1","1","2019-08"
"312","forschergart","2","2","2019-08"
"313","staatsop","1","1","2019-08"
"314","europawahl","2","2","2019-08"
"315","2015","1","1","2019-08"
"316","transport","1","1","2019-08"
"317","bundestagswahl 2017","1","1","2019-08"
"318","liegenschaftskatast druck","1","1","2019-08"
"319","sozialbericht","1","1","2019-08"
"320","ordnungswirdr vbb straf","1","1","2019-08"
"321","berzik","1","1","2019-08"
"322","hydrant neukolln","1","1","2019-08"
"323","ressortubergreif","1","1","2019-08"
"324","mietendeckel","1","1","2019-08"
"325","radnetz","1","1","2019-08"
"326","mauerweg berlin 2019","1","1","2019-08"
"327","senatsvorlag","1","1","2019-08"
"328","zahlung","1","1","2019-08"
"329","wochenmarkt breslau platz","1","1","2019-08"
"330","schankgart","1","1","2019-08"
"331","personalbericht","1","1","2019-08"
"332","zf arena","1","1","2019-08"
"333","wohngebaud","1","1","2019-08"
"334","ausfuhrungsvorschrift zur festleg von wohnungsgross","1","1","2019-08"
"335","naturschutzgebiet","1","1","2019-08"
"336","evaluier","1","1","2019-08"
"337","doppelhaushalt 2020","1","1","2019-08"
"338","objektkartenkatalog","1","1","2019-08"
"339","nachtragshaushalt","1","1","2019-08"
"340","kreuzberg kiez","1","1","2019-08"
"341","einwohn 2018","1","1","2019-08"
"342","ubernahm von bestatattungskost","1","1","2019-08"
"343","relief","1","1","2019-08"
"344","unt den lind","1","1","2019-08"
"345","gewerbemietpreisbrems","1","1","2019-08"
"346","cinéma international","1","1","2019-08"
"347","wohnung wms","1","1","2019-08"
"348","shap","1","1","2019-08"
"349","namenssuch","1","1","2019-08"
"350","sozialversicherungspflicht","1","1","2019-08"
"351","wohnungsgross","2","2","2019-08"
"352","anmeld","1","1","2019-08"
"353","mobilitatsgesetz","1","1","2019-08"
"354","anni franc harrar","1","1","2019-08"
"355","street closur","1","1","2019-08"
"356","voyag weihnachtszirkus 2019","1","1","2019-08"
"357","kinderarmut","1","1","2019-08"
"358","hilfebedurft","1","1","2019-08"
"359","wahllokal","1","1","2019-08"
"360","lor planungsraum","1","1","2019-08"
"361","gebaud wms","1","1","2019-08"
"362","stadtentwickl","1","1","2019-08"
"363","alkohol verkauf","1","1","2019-08"
"364","94","1","1","2019-08"
"365","fis brok","1","1","2019-08"
"366","katasteramt","1","1","2019-08"
"367","voyag weihnachtszirkus 2019 weihnachtszirkus or olympiastadion","1","1","2019-08"
"368","heinersdorf","1","1","2019-08"
"369","universit","1","1","2019-08"
"370","grundschul","2","2","2019-08"
"371","utilisation des terr","1","1","2019-08"
"372","berlin brandenburg fahrplan rb 63 de","1","1","2019-08"
"373","kleingartenanlag","1","1","2019-08"
"374","bebauungsplan zehlendorf","1","1","2019-08"
"375","wanderungssaldo","1","1","2019-08"
"376","biotop","1","1","2019-08"
"377","arzt","1","1","2019-08"
"378","was ist ein bedarfsgerecht wohnflach","1","1","2019-08"
"379","show schoneweid septembet","1","1","2019-08"
"380","amphibi","1","1","2019-08"
"381","haushaltsplan lichtenberg","1","1","2019-08"
"382","radverkehrsanlag","1","1","2019-08"
"383","ausfuhrungsvorschrift zur festleg von wohnungsgross ausfuhrungsvorschrift wohnungsgross","1","1","2019-08"
"384","weihnachtszirkus olympiastadion weihnachtszirkus or olympiastadion or voyag","1","1","2019-08"
"385","bedarfsgerecht wohnflach","1","1","2019-08"
"386","wfs servic","1","1","2019-08"
"387","gesundheitsquot","2","2","2019-08"
"388","kita pankow","1","1","2019-08"
"389","band 11","1","1","2019-08"
"390","milieuschutzgebiet","1","1","2019-08"
"391","lichterfeld","1","1","2019-08"
"392","offnent brunn","1","1","2019-08"
"393","angebot","1","1","2019-08"
"394","merseburg strass","1","1","2019-08"
"395","dop20cir","1","1","2019-08"
"396","mam","1","1","2019-08"
"397","fnp 2005","1","1","2019-08"
"398","bodenrichtwert dahl","1","1","2019-08"
"399","weihnachtszirkus","1","1","2019-08"
"400","stromversorg berlin vattenfall","1","1","2019-08"
"401","widmung","1","1","2019-08"
"402","mauerweg berlin de mauerweg berlin de","1","1","2019-08"
"403","trinkbrunn wass charlottenburg","1","1","2019-08"
"404","einkomm","2","2","2019-08"
"405","blocknumm","1","1","2019-08"
"406","landwirtschaft","1","1","2019-08"
"407","grundach","2","2","2019-08"
"408","oranienburg strass","1","1","2019-08"
"409","ampel","1","1","2019-08"
"410","trinkbrunn charlottenburg wass","1","1","2019-08"
"411","richtlini uber die anschlussforder von sozialwohn","2","2","2019-08"
"412","liegenschaftskart","1","1","2019-08"
"413","vermessungsamt","1","1","2019-08"
"414","larmkartier gesamtlarm","1","1","2019-08"
"415","27 abs wofg i v m","1","1","2019-08"
"416","offn","1","1","2019-08"
"417","liegenschaftskart","1","1","2019-08"
"418","vermessungsriss","1","1","2019-08"
"419","strassenumm","1","1","2019-08"
"420","defibrillator","1","1","2019-08"
"421","verwaltungsein","1","1","2019-08"
"422","grundbuch","1","1","2019-08"
"423","kleingartenanlag am or ang or e v","1","1","2019-08"
"424","grz berlin dahl","1","1","2019-08"
"425","altersteilzeit","1","1","2019-08"
"426","arbeitslosenzahl","1","1","2019-08"
"427","rot kreuz","1","1","2019-08"
"428","taskforc","1","1","2019-08"
"429","iot","1","1","2019-08"
"430","immobili","1","1","2019-08"
"431","weihnachtszirkus olympiastadion","1","1","2019-08"
"432","radweg","2","2","2019-08"
"433","bezieh von transfereinkomm","1","1","2019-08"
"434","wohngeld","2","2","2019-08"
"435","arbeitslosenanteil","1","1","2019-08"
"436","fahrplan de vbb berlin brandenburg de","1","1","2019-08"
"437","zustandstuf","1","1","2019-08"
"438","lieferant","1","1","2019-08"
"439","spatkauf","1","1","2019-08"
"440","kontur","1","1","2019-08"
"441","ressourc","1","1","2019-08"
"442","bildung","1","1","2019-08"
"443","digitalakt","1","1","2019-08"
"444","kino international","1","1","2019-08"
"445","berlin kart","1","1","2019-08"
"446","grundwassertemperatur","1","1","2019-08"
"447","bestatattungskost","1","1","2019-08"
"448","flugzeug","1","1","2019-08"
"449","lubrza lubuski","1","1","2019-08"
"450","baugrundkart","1","1","2019-08"
"451","geometri","1","1","2019-08"
"452","radzahl","2","2","2019-08"
"453","psychar","1","1","2019-08"
"454","real estat","1","1","2019-08"
"455","json","1","1","2019-08"
"456","digital","1","1","2019-08"
"457","alk","1","1","2019-08"
"458","grunanlag","1","1","2019-08"
"459","sportflach","1","1","2019-08"
"460","kontaktbereich","1","1","2019-08"
"461","wasserstell","1","1","2019-08"
"462","alt","1","1","2019-08"
"463","straf","1","1","2019-08"
"464","vergabemindestlohn berlin ab 2020","1","1","2019-08"
"465","bwb","1","1","2019-08"
"466","gebaud mit adress","1","1","2019-08"
"467","b plan","1","1","2019-08"
"468","flurkart druck","1","1","2019-08"
"469","trinkbrunn charlottenburg","1","1","2019-08"
"470","polit","1","1","2019-08"
"471","bodenrichtwert 2018","1","1","2019-08"
"472","freibad berlin","1","1","2019-08"
"473","gewerb","1","1","2019-08"
"474","hydrant","2","2","2019-08"
"475","trinkbrunn charlottenburg","1","1","2019-08"
"476","ordnungswirdr","1","1","2019-08"
"477","weihnachtszirkus olympiastadion zirkus voyag weihnachtszirkus or olympiastadion or zirkus or voyag","1","1","2019-08"
"478","radverkehrszahlstell","1","1","2019-08"
"479","liebenau","1","1","2019-08"
"480","katast flurstuck","1","1","2019-08"
"481","verdien gart landschaftsbau","2","2","2019-08"
"482","geburt","2","2","2019-08"
"483","walk","1","1","2019-08"
"484","fahrrad","1","1","2019-08"
"485","wohnatlas","1","1","2019-08"
"486","psycholog","1","1","2019-08"
"487","alg ii","1","1","2019-08"
"488","schuldenberat","1","1","2019-08"
"489","hydrantenverzeichnis","1","1","2019-08"
"490","ein neu augentherapi und hygi","1","1","2019-08"
"491","vermogensbild","1","1","2019-08"
"492","gewerbegebiet wallenrod str","1","1","2019-08"
"493","parkraum","1","1","2019-08"
"494","lor dat","1","1","2019-08"
"495","denkmalschutz","1","1","2019-08"
"496","demo","1","1","2019-08"
"497","hartz 4","1","1","2019-08"
"498","lichtsignalanlag","1","1","2019-08"
"499","einwohnerdicht 2018","1","1","2019-08"
"500","ags","1","1","2019-08"
"501","akuz","1","1","2019-08"
"502","fischfauna","1","1","2019-08"
"503","gemeinschaftsinitiativ","1","1","2019-08"
"504","flachennutzungsplan","2","2","2019-08"
"505","wander","1","1","2019-08"
"506","bebauungsplan hegau weg","1","1","2019-08"
"507","krankenversorg","1","1","2019-08"
"508","k5","1","1","2019-08"
"509","gebiet","1","1","2019-08"
"510","hochlastzeitfen","1","1","2019-08"
"511","umweltplakett laufr","1","1","2019-08"
"512","bus","1","1","2019-08"
"513","wfs kleingartenanlag","1","1","2019-08"
"514","geograf","1","1","2019-08"
"515","onelin portal","1","1","2019-08"
"516","wfs servic fahrradstand","1","1","2019-08"
"517","energi","1","1","2019-08"
"518","briefwahl","1","1","2019-08"
"519","deez","1","1","2019-08"
"520","diversity","1","1","2019-08"
"521","bevolker lor","1","1","2019-08"
"522","bundestagswahl 2014","1","1","2019-08"
"523","einwohn 1989","1","1","2019-08"
"524","hausnumm","1","1","2019-08"
"525","supermarkt","1","1","2019-08"
"526","prenzlau berg","1","1","2019-08"
"527","bsr strassenrein verzeichnis und reinigungsklass ferbitz weg","1","1","2019-08"
"528","bundestagswahl 2013","1","1","2019-08"
"529","kaltluftvolumenstrom","1","1","2019-08"
"530","verkehrszahl","1","1","2019-08"
"531","ordnungsamt","1","1","2019-08"
"532","naturnkmal","1","1","2019-08"
"533","ess","1","1","2019-08"
"534","2019 band 11","1","1","2019-08"
"535","bodenrichtwert 2019","1","1","2019-08"
"536","anzahl wohnung","1","1","2019-08"
"537","3777","1","1","2019-08"
"538","administrativ","1","1","2019-08"
"539","offent","1","1","2019-08"
"540","fahrrad","1","1","2019-08"
"541","geburtenzahl","1","1","2019-08"
"542","plr","1","1","2019-08"
"543","kita","1","1","2019-08"
"544","lautstark","1","1","2019-08"
"545","karl bohnhoff nervenklein","1","1","2019-08"
"546","europawahl 2014","1","1","2019-08"
"547","grundschulplanungsregion","1","1","2019-08"
"548","demonstration","1","1","2019-08"
"549","psychkg","1","1","2019-08"
"550","entsorg","1","1","2019-08"
"551","groba","1","1","2019-08"
"552","klageverfahr","1","1","2019-08"
"553","grz berlin","1","1","2019-08"
"554","trinkwasserbrunn","1","1","2019-08"
"555","bezirk geodat","1","1","2019-08"
"556","bodenrichtwert","1","1","2019-08"
"557","inkubator","1","1","2019-08"
"558","sauglingssterb","2","2","2019-08"
"559","alt lor","1","1","2019-08"
"560","radzahlstell","2","2","2019-08"
"561","fahrradfahr","1","1","2019-08"
"562","parkraumbewirtschaft","1","1","2019-08"
"563","27 abs wofg","1","1","2019-08"
"564","spielsucht","1","1","2019-08"
"565","bibliothek","1","1","2019-08"
"566","fair trad","1","1","2019-08"
"567","roll","1","1","2019-08"
"568","sanierungsgebiet","2","2","2019-08"
"569","kita navigator","1","1","2019-08"
"570","bevolkerungsdicht","1","1","2019-08"
"571","kart spandau","1","1","2019-08"
"572","agenda","1","1","2019-08"
"573","wohnlagenkart","1","1","2019-08"
"574","park","1","1","2019-08"
"575","gkz12","1","1","2019-08"
"576","botzowviertel","1","1","2019-08"
"577","klimaanalysekart 2015","1","1","2019-08"
"578","rind","1","1","2019-08"
"579","berlin grenz","1","1","2019-08"
"580","energi wms","1","1","2019-08"
"581","produkt 78809","1","1","2019-08"
"582","jugendamt","1","1","2019-08"
"583","block geometri","1","1","2019-08"
"584","u bahn","1","1","2019-08"
"585","verkehrszeich","1","1","2019-08"
"586","flohmarkt","1","1","2019-08"
"587","alkis gemark","1","1","2019-08"
"588","wanderungsvolum","1","1","2019-08"
"589","berlin 1900","1","1","2019-08"
"590","einwohn postleitzahl","1","1","2019-08"
"591","modell","1","1","2019-08"
"592","fauna","1","1","2019-08"
"593","edg","1","1","2019-08"
"594","e roll","1","1","2019-08"
"595","verkehr","1","1","2019-08"
