"Unnamed: 0","term_stem","impressions","visits","month"
"557","aktuell geschaftsschliess corona","1","1","2020-03"
"558","blockteilflach","1","1","2020-03"
"559","strassenablauf","1","1","2020-03"
"560","lod2","1","1","2020-03"
"561","maria regina martyrium","1","1","2020-03"
"562","immobili","1","1","2020-03"
"563","senatsbeschluss verbot silv 2019","1","1","2020-03"
"564","wohnungslosenhilf","1","1","2020-03"
"565","pflanz wms wfs","1","1","2020-03"
"566","wilmersdorf","1","1","2020-03"
"567","stop","1","1","2020-03"
"568","lif quality","1","1","2020-03"
"569","fahrradrout","1","1","2020-03"
"570","z","1","1","2020-03"
"571","verkehrsmanagementsyst vms wegweis","1","1","2020-03"
"572","administration","1","1","2020-03"
"573","transparenz 23 lho","1","1","2020-03"
"574","dion","1","1","2020-03"
"575","sinkkast","1","1","2020-03"
"576","homosexual","1","1","2020-03"
"577","flachennutz 1900","1","1","2020-03"
"578","44 lho","1","1","2020-03"
"579","transf","1","1","2020-03"
"580","reha","1","1","2020-03"
"581","fahrzeug","1","1","2020-03"
"582","hhp","1","1","2020-03"
"583","geojson","1","1","2020-03"
"584","gay","1","1","2020-03"
"585","senatsvorlag neubau busbahnhof","1","1","2020-03"
"586","innovation","1","1","2020-03"
"587","wohnungsunternehm","1","1","2020-03"
"588","hydrant","2","2","2020-03"
"589","strass nam set","1","1","2020-03"
"590","nischenstrategi","1","1","2020-03"
"591","sentasbeschluss 17 03 20","1","1","2020-03"
"592","api","1","1","2020-03"
"593","vornamenstatist","1","1","2020-03"
"594","naunynstrass erhaltungssatz","1","1","2020-03"
"595","signal","1","1","2020-03"
"596","seilbahn","1","1","2020-03"
"597","communication infrastructur","1","1","2020-03"
"598","radfahr","2","2","2020-03"
"599","kindertagespflegestell","1","1","2020-03"
"600","stau","1","1","2020-03"
"601","handy","1","1","2020-03"
"602","einwohn rummelsburg","1","1","2020-03"
"603","einwohnerdicht lor","1","1","2020-03"
"604","bier","1","1","2020-03"
"605","motorisierungsgrad nach statist gebiet","1","1","2020-03"
"606","senatsbeschluss 1766 verwaltungsspezif or beruf","1","1","2020-03"
"607","mietendeckel","1","1","2020-03"
"608","bereitstell von 60 grundstuck","1","1","2020-03"
"609","shap ortsteil","1","1","2020-03"
"610","bergbau","1","1","2020-03"
"611","berlin k5000","1","1","2020-03"
"612","sozialstrukturatlas","1","1","2020-03"
"613","altersgrupp","1","1","2020-03"
"614","open innovation","1","1","2020-03"
"615","einwohn","1","1","2020-03"
"616","wfs verwaltungsgrenz","1","1","2020-03"
"617","geo","1","1","2020-03"
"618","kindertagesstatt","1","1","2020-03"
"619","strass","1","1","2020-03"
"620","baumbestand berlin","1","1","2020-03"
"621","gebaudealt","1","1","2020-03"
"622","baujahr","1","1","2020-03"
"623","23 lho","1","1","2020-03"
"624","wohnblock","1","1","2020-03"
"625","einwohn lor planungsraum 31 12 2013","1","1","2020-03"
"626","grnez","1","1","2020-03"
"627","feinstaub","1","1","2020-03"
"628","arbeitslosenquot","1","1","2020-03"
"629","wegweis","1","1","2020-03"
"630","kindertagepfleg","1","1","2020-03"
"631","berlin grenz","1","1","2020-03"
"632","soforthilf ii","1","1","2020-03"
"633","landesgrenz","1","1","2020-03"
"634","but","1","1","2020-03"
"635","radrout","1","1","2020-03"
"636","einwohn lor planungsraum 31 12 2019","1","1","2020-03"
"637","stadtteilnam","1","1","2020-03"
"638","vornamenstatist 2019","1","1","2020-03"
"639","baunutzungsplan","1","1","2020-03"
"640","kurzparkzon","1","1","2020-03"
"641","eigentumsquot","1","1","2020-03"
"642","wohnungseigentumsquot","1","1","2020-03"
"643","kneip","1","1","2020-03"
"644","einwohnerzahl berlin 2019","1","1","2020-03"
"645","wilmersdorf 1945","1","1","2020-03"
"646","wandertourismus","1","1","2020-03"
"647","datensatz einwohnerzahl","1","1","2020-03"
"648","verkehrsflach","1","1","2020-03"
"649","schwebebahn","1","1","2020-03"
"650","berzirksprofil","1","1","2020-03"
"651","parkzon","1","1","2020-03"
"652","energieverbrauchsdat","1","1","2020-03"
"653","gedenktafel","1","1","2020-03"
"654","senatsbeschluss corona","1","1","2020-03"
"655","sinkkast","1","1","2020-03"
"656","steglitz zehlendorf","1","1","2020-03"
"657","motorisierungsgrad nach statist gebiet","1","1","2020-03"
"658","sar cov cov","1","1","2020-03"
"659","einwohn lor planungsraum 31 12 2017","1","1","2020-03"
"660","gwr","1","1","2020-03"
"661","beschluss verbot silv","1","1","2020-03"
"662","adressdat","1","1","2020-03"
"663","afd","1","1","2020-03"
"664","sportmus","1","1","2020-03"
"665","corona stillstand or in or berlikn","1","1","2020-03"
"666","dollar","1","1","2020-03"
"667","hauptkart","1","1","2020-03"
"668","wohnbauflach ha","1","1","2020-03"
"669","lebensmittel einzelhandel","1","1","2020-03"
"670","grundschuleinzugsbereich","1","1","2020-03"
"671","preisindiz","1","1","2020-03"
"672","gebaud und wohnungszahl","1","1","2020-03"
"673","verkehr or zahlung","1","1","2020-03"
"674","lebensmittel einzelhandel","1","1","2020-03"
"675","open","1","1","2020-03"
"676","einwohn lor planungsraum 2019","1","1","2020-03"
"677","berlin bezirk shapefil","1","1","2020-03"
"678","baunvo","1","1","2020-03"
"679","haushaltsgross","1","1","2020-03"
"680","wfs grenz","1","1","2020-03"
"681","alkis dxf","1","1","2020-03"
"682","einwohn lor planungsraum 2018","1","1","2020-03"
"683","sozialhilfeempfang","1","1","2020-03"
"684","grw forderdat","1","1","2020-03"
"685","fauna wms wfs","1","1","2020-03"
"686","sgb ii planungsraum","1","1","2020-03"
"687","radfahr","1","1","2020-03"
"688","nahverkehr","1","1","2020-03"
"689","vhs","1","1","2020-03"
"690","wedding barfussstr","1","1","2020-03"
"691","breitband","1","1","2020-03"
"692","wms webatlas","1","1","2020-03"
"693","bruttoinlandsprodukt","1","1","2020-03"
"694","taxi","1","1","2020-03"
"695","senatsbeschluss wernerstrass","1","1","2020-03"
"696","einwohnerinn und einwohn in berlin in lor planungsraum am 31 12 2012","1","1","2020-03"
"697","coron","1","1","2020-03"
"698","vbb gtfs","1","1","2020-03"
"699","einwohn 2018","1","1","2020-03"
"700","trodelmarkt","1","1","2020-03"
"701","haushaltsplan","1","1","2020-03"
"702","haltestell","1","1","2020-03"
"703","schloss","1","1","2020-03"
"704","trag bernd","1","1","2020-03"
"705","verbot autor","1","1","2020-03"
"706","unternehm","1","1","2020-03"
"707","vertrag berlin onlin","1","1","2020-03"
"708","senatsbeschluss verbot silv 2019","1","1","2020-03"
"709","club","1","1","2020-03"
"710","nachnam","1","1","2020-03"
"711","beschluss verbot feuerwerk","1","1","2020-03"
"712","grassmann","1","1","2020-03"
"713","monitoring sozial stadtentwickl","1","1","2020-03"
"714","pumprn","1","1","2020-03"
"715","air pollution","1","1","2020-03"
"716","infektionsschutzgesetz entschad","1","1","2020-03"
"717","es0304","1","1","2020-03"
"718","grunanlag","1","1","2020-03"
"719","osman","1","1","2020-03"
"720","toilett","1","1","2020-03"
"721","oberflachenmodell","1","1","2020-03"
"722","grw","1","1","2020-03"
"723","dsm","1","1","2020-03"
"724","epiphani","1","1","2020-03"
"725","gend","1","1","2020-03"
"726","gedenktafel datenbank","1","1","2020-03"
"727","dop20","1","1","2020-03"
"728","bezirk","1","1","2020-03"
"729","4 bimschv","1","1","2020-03"
"730","spielplatz","1","1","2020-03"
"731","webatlas","1","1","2020-03"
"732","1900","1","1","2020-03"
"733","covid 19","1","1","2020-03"
"734","citygml","1","1","2020-03"
"735","buss","1","1","2020-03"
"736","vornam 2019","1","1","2020-03"
"737","station","1","1","2020-03"
"738","verdachtsflach pankow","1","1","2020-03"
"739","berlin bezirk shp","1","1","2020-03"
"740","fahrplandat","1","1","2020-03"
"741","bevolkerungswachstum","1","1","2020-03"
"742","gtfs rt","1","1","2020-03"
"743","mindestlohn","1","1","2020-03"
"744","sar","1","1","2020-03"
"745","corona dashboard","1","1","2020-03"
"746","distric","1","1","2020-03"
"747","incom","1","1","2020-03"
"748","vbb gtfs","1","1","2020-03"
"749","kart von berlin","1","1","2020-03"
"750","marzahn","1","1","2020-03"
"751","radzahldat","1","1","2020-03"
"1","corona","35","26","2020-04"
"2","verkehr","24","8","2020-04"
"3","kart","30","4","2020-04"
"4","lor","23","10","2020-04"
"5","schul","25","11","2020-04"
"6","rbs","24","5","2020-04"
"7","fahrrad","14","9","2020-04"
"8","einwohn","13","7","2020-04"
"9","gesund","11","3","2020-04"
"10","larmkart","11","1","2020-04"
"11","luftbild","15","3","2020-04"
"12","bodenrichtwert","11","4","2020-04"
"13","gtfs","11","10","2020-04"
"14","gebaud","14","6","2020-04"
"15","orthophoto","8","1","2020-04"
"16","shp","8","2","2020-04"
"17","flach","8","1","2020-04"
"18","alkis","16","2","2020-04"
"19","alt","7","4","2020-04"
"20","adress","8","4","2020-04"
"21","ortsteil","13","9","2020-04"
"22","wms","7","3","2020-04"
"23","breitband","7","3","2020-04"
"24","denkmallist","7","2","2020-04"
"25","histor kart","6","1","2020-04"
"26","einwohnerinn und einwohn in berlin in lor planungsraum","6","3","2020-04"
"27","bezirk","15","10","2020-04"
"28","list","6","1","2020-04"
"29","liegenschaftskatast","6","2","2020-04"
"30","api","6","2","2020-04"
"31","bvg","8","5","2020-04"
"32","hoh","8","4","2020-04"
"33","grundwass","10","3","2020-04"
"34","geodata","5","3","2020-04"
"35","einwohnerzahl","8","7","2020-04"
"36","krankenhaus","11","8","2020-04"
"37","crim","5","3","2020-04"
"38","aktuell einwohnerzahl","7","4","2020-04"
"39","kita","5","4","2020-04"
"40","opnv","7","6","2020-04"
"41","parkhaus","4","4","2020-04"
"42","gehweg","5","2","2020-04"
"43","luft","4","1","2020-04"
"44","beschaftigt","5","2","2020-04"
"45","immobili","5","3","2020-04"
"46","haushalt","7","4","2020-04"
"47","toilett","5","4","2020-04"
"48","traffic","4","2","2020-04"
"49","grundwasserstand","4","1","2020-04"
"50","sterbefall","4","1","2020-04"
"51","schlierseestr","4","1","2020-04"
"52","bildung","4","1","2020-04"
"53","block","5","2","2020-04"
"54","gelandehoh","4","2","2020-04"
"55","wann wird der antik und buchermarkt am kupfergrab wied stattfind","4","1","2020-04"
"56","einkomm","6","5","2020-04"
"57","miet","5","5","2020-04"
"58","einwohnerinn und einwohn in berlin in lor planungsraum am 31 12 2015","4","2","2020-04"
"59","stadtplan","5","2","2020-04"
"60","wohnlag franz mey str","4","1","2020-04"
"61","gewerbeanmeld","4","2","2020-04"
"62","hydrogeologi","4","1","2020-04"
"63","tk25","4","1","2020-04"
"64","bdom","4","2","2020-04"
"65","schwengelpump","4","1","2020-04"
"66","tourismus","5","5","2020-04"
"67","rbs adress","3","2","2020-04"
"68","gewass","3","2","2020-04"
"69","viertel","4","2","2020-04"
"70","baum","9","9","2020-04"
"71","berlin population","3","2","2020-04"
"72","taxi","3","2","2020-04"
"73","wass","3","2","2020-04"
"74","einwohnerinn und einwohn in berlin in lor planungsraum am 31 12 2018","3","1","2020-04"
"75","strass","6","4","2020-04"
"76","28 04 2020","3","2","2020-04"
"77","niederdorfeld","3","1","2020-04"
"78","grenz","3","2","2020-04"
"79","verbrech","3","2","2020-04"
"80","grun","3","2","2020-04"
"81","senatsbeschluss","7","6","2020-04"
"82","wahl","3","1","2020-04"
"83","vorrangnetz","4","3","2020-04"
"84","alk","3","1","2020-04"
"85","einkommensgrupp","3","1","2020-04"
"86","kulbeweg","3","1","2020-04"
"87","geodat luftbild","3","1","2020-04"
"88","postleitzahl berlin","3","1","2020-04"
"89","die gebaud","3","1","2020-04"
"90","strassenrein warnitz str","3","1","2020-04"
"91","einwohn 2015","3","1","2020-04"
"92","afs","3","2","2020-04"
"93","dop","3","2","2020-04"
"94","muse","3","1","2020-04"
"95","grundbuchamt","3","1","2020-04"
"96","gemark","6","4","2020-04"
"97","blockkart","4","2","2020-04"
"98","mortalitat","3","2","2020-04"
"99","geolog aufbau berlin","3","2","2020-04"
"100","hamburg bahnhof","3","1","2020-04"
"101","festival","3","1","2020-04"
"102","jugend","3","1","2020-04"
"103","orthophoto","3","3","2020-04"
"104","informationsschreib energiespar bau","4","2","2020-04"
"105","mindestlohn","3","1","2020-04"
"106","wohnflach","3","1","2020-04"
"107","bodenrichtwert 2020","3","2","2020-04"
"108","shapefil","3","1","2020-04"
"109","tourismus allgauu","3","1","2020-04"
"110","einwohnerinn und einwohn in berlin in lor planungsraum am 31 12 2014","3","1","2020-04"
"111","neukolln sozialhilf","3","1","2020-04"
"112","lkw","3","1","2020-04"
"113","hamburg bahnhof orthofoto","3","1","2020-04"
"114","bezirksgrenz","3","1","2020-04"
"115","netzwerk","2","2","2020-04"
"116","grz auskunft","2","2","2020-04"
"117","museum","2","2","2020-04"
"118","statist erhebungsbog","2","1","2020-04"
"119","mau","2","2","2020-04"
"120","pflegeeinricht","2","1","2020-04"
"121","deutschland 1650","2","1","2020-04"
"122","postleitzahl","4","4","2020-04"
"123","treibhausgas","2","1","2020-04"
"124","radfahr","2","2","2020-04"
"125","metadata","2","1","2020-04"
"126","vbb","2","2","2020-04"
"127","gesundheitsamt","2","1","2020-04"
"128","wohndau","2","1","2020-04"
"129","mietpreis","2","1","2020-04"
"130","gewerb","2","1","2020-04"
"131","bahnhof","2","1","2020-04"
"132","vermess at ba fk berlin de","2","2","2020-04"
"133","behinder","2","1","2020-04"
"134","schornsteinfegerkehrbezirk","2","1","2020-04"
"135","senat","2","2","2020-04"
"136","vertrag","2","2","2020-04"
"137","2016","2","1","2020-04"
"138","post","2","1","2020-04"
"139","heimatlos","2","1","2020-04"
"140","schulsprengel","2","1","2020-04"
"141","gesund arzt","2","1","2020-04"
"142","arzt gesundheitsindikator","2","1","2020-04"
"143","be dop 2016","2","2","2020-04"
"144","localidad","2","1","2020-04"
"145","download gpx","2","1","2020-04"
"146","bei pflegegeld anspruch auf berlin pass","2","1","2020-04"
"147","messstell und schildhorn","2","1","2020-04"
"148","berlin","3","3","2020-04"
"149","guterbahnhof kopenick","2","1","2020-04"
"150","windenergi","2","1","2020-04"
"151","senatsbeschluss mindestlohn","2","1","2020-04"
"152","gis","3","3","2020-04"
"153","2019","1","1","2020-04"
"154","wohnlag","2","2","2020-04"
"155","schlecht","2","2","2020-04"
"156","messstell","2","1","2020-04"
"157","schoneberg friedenau","2","1","2020-04"
"158","der verkehr","2","1","2020-04"
"159","internet","3","3","2020-04"
"160","12 50","2","1","2020-04"
"161","volkshochschul","2","1","2020-04"
"162","flachennutz stadtstruktur 2015 und versiegel 2016","2","1","2020-04"
"163","lda","2","2","2020-04"
"164","alt spreeverlauf","2","1","2020-04"
"165","anschrift","2","1","2020-04"
"166","24 marz 2020","2","1","2020-04"
"167","messstell luft","2","1","2020-04"
"168","park","5","4","2020-04"
"169","geodat gebaud","2","1","2020-04"
"170","hochkalterweg","2","1","2020-04"
"171","bebauungssplan","2","2","2020-04"
"172","umweltmessstation","2","1","2020-04"
"173","einwohnerinn und einwohn in berlin in lor planungsraum am 31 12 2016","2","1","2020-04"
"174","restaurant mit lieferservic","2","1","2020-04"
"175","landesmindestlohn","2","1","2020-04"
"176","pizza","2","1","2020-04"
"177","lor planungsraum","3","2","2020-04"
"178","flurstuck","3","2","2020-04"
"179","einwohn planungsraum","2","1","2020-04"
"180","covid","2","2","2020-04"
"181","bruck","2","1","2020-04"
"182","baupreisindex","2","1","2020-04"
"183","athiop orthodox kirch","2","1","2020-04"
"184","bodenrichtwert 01 01 2020","2","2","2020-04"
"185","staak","2","1","2020-04"
"186","airport","2","1","2020-04"
"187","mietendeckel","4","3","2020-04"
"188","strassennetz","2","2","2020-04"
"189","spielplatz","2","2","2020-04"
"190","pro haushalt","2","1","2020-04"
"191","niederschlag","2","1","2020-04"
"192","lebenswelt orientiert raum lor planungsraum","2","1","2020-04"
"193","geometri ortsteil","2","1","2020-04"
"194","unternehmensgrund","2","1","2020-04"
"195","tempelhof schoneberg","3","2","2020-04"
"196","flight","2","1","2020-04"
"197","schlierseestrass","3","2","2020-04"
"198","ladeinfrastruktur","4","3","2020-04"
"199","einwohnerinn und einwohn in berlin","2","1","2020-04"
"200","job","3","2","2020-04"
"201","entwicklungsmassnahm","2","1","2020-04"
"202","jugend meinung","4","2","2020-04"
"203","dicht","2","1","2020-04"
"204","neukolln","3","2","2020-04"
"205","spandau","2","1","2020-04"
"206","rbb","2","1","2020-04"
"207","otto gross","2","1","2020-04"
"208","soforthilf ii","2","1","2020-04"
"209","krank","2","1","2020-04"
"210","berlinonlin","2","1","2020-04"
"211","einwohnerinn und einwohn in berlin in lor planungsraum am 31 12 2013","2","1","2020-04"
"212","schutzgebiet","2","1","2020-04"
"213","ozon","2","1","2020-04"
"214","grundschul","2","1","2020-04"
"215","jugend psych","2","1","2020-04"
"216","frau kunst","2","1","2020-04"
"217","niederschlagsmeng","2","1","2020-04"
"218","ausstell","2","1","2020-04"
"219","airport airport","2","1","2020-04"
"220","flachennutzungsplan","2","2","2020-04"
"221","salvator","2","1","2020-04"
"222","digital orthophotos auflos 20 cm","2","1","2020-04"
"223","stephankiez demographi","2","1","2020-04"
"224","mord","2","1","2020-04"
"225","trodelmarkt","2","1","2020-04"
"226","arbeitnehm","2","1","2020-04"
"227","tankstell","2","2","2020-04"
"228","mauerweg","2","1","2020-04"
"229","pressemitteil","2","1","2020-04"
"230","luftqualitat","2","1","2020-04"
"231","offent platz","2","1","2020-04"
"232","kochan","3","2","2020-04"
"233","bebauungssplan","2","1","2020-04"
"234","amt fur statist","2","1","2020-04"
"235","einwohnerinn und einwohn in berlin in lor planungsraum am 31 12 2019","2","2","2020-04"
"236","verordn des senat zu corona","2","1","2020-04"
"237","lod","2","1","2020-04"
"238","orthophoto","2","1","2020-04"
"239","frauenbild","2","1","2020-04"
"240","skitourismus","2","1","2020-04"
"241","osm","2","2","2020-04"
"242","strassenrein","2","1","2020-04"
"243","boris","2","2","2020-04"
"244","molln","2","1","2020-04"
"245","demograph","2","1","2020-04"
"246","hamburg bahnhof orthofoto","2","1","2020-04"
"247","deutsch digital bibliothek","2","1","2020-04"
"248","flohmarkt","2","1","2020-04"
"249","jugend zukunft","2","1","2020-04"
"250","flurgrenz","2","1","2020-04"
"251","lieferservic an","2","1","2020-04"
"252","birkenweg","1","1","2020-04"
"253","abimo","1","1","2020-04"
"254","wohnungsneubau 2019","1","1","2020-04"
"255","bundesbehord","1","1","2020-04"
"256","ansar ag","1","1","2020-04"
"257","sport gesund","1","1","2020-04"
"258","elion","1","1","2020-04"
"259","rigaerstrass","1","1","2020-04"
"260","betreut wohn","1","1","2020-04"
"261","gard","1","1","2020-04"
"262","berlinerstr","1","1","2020-04"
"263","bezirksmuseum marzahn hellersdorf","1","1","2020-04"
"264","sensor","1","1","2020-04"
"265","bevolkerungsdicht","1","1","2020-04"
"266","tegel einwohn","1","1","2020-04"
"267","arm","2","2","2020-04"
"268","nachnam","1","1","2020-04"
"269","kriminal","1","1","2020-04"
"270","kreuzberg","1","1","2020-04"
"271","treptow park","1","1","2020-04"
"272","obdachlos","2","2","2020-04"
"273","demographi friedrichshain","1","1","2020-04"
"274","mfs","1","1","2020-04"
"275","polizei","2","2","2020-04"
"276","facebook","1","1","2020-04"
"277","flach bezirk","3","3","2020-04"
"278","ausland 31 12 2019","1","1","2020-04"
"279","berlin population alt","1","1","2020-04"
"280","vornam","2","2","2020-04"
"281","baumbestand","1","1","2020-04"
"282","unternehm","1","1","2020-04"
"283","migrationshintergrund","1","1","2020-04"
"284","wohnlag herschelstrass","1","1","2020-04"
"285","parkplatz","2","2","2020-04"
"286","corona beschluss","1","1","2020-04"
"287","gerust","1","1","2020-04"
"288","bwb","1","1","2020-04"
"289","thea","1","1","2020-04"
"290","tourismusmarketing","1","1","2020-04"
"291","mullentsorg","1","1","2020-04"
"292","gesundheitssystem","1","1","2020-04"
"293","veranstalt","2","2","2020-04"
"294","klemekestrass","1","1","2020-04"
"295","referenz","1","1","2020-04"
"296","vorhilf","1","1","2020-04"
"297","bauordn","2","2","2020-04"
"298","medizintourismus","1","1","2020-04"
"299","rbs einschulbereich","1","1","2020-04"
"300","brunn","1","1","2020-04"
"301","stau","1","1","2020-04"
"302","restaurant","1","1","2020-04"
"303","datenregis","1","1","2020-04"
"304","luckenwald","1","1","2020-04"
"305","popp","1","1","2020-04"
"306","guterverkehr","1","1","2020-04"
"307","babylots","1","1","2020-04"
"308","heiligense","1","1","2020-04"
"309","bezirk numm","1","1","2020-04"
"310","existenzgrund steu","1","1","2020-04"
"311","bevolkerungsprognos","1","1","2020-04"
"312","landus","1","1","2020-04"
"313","sozial schicht","1","1","2020-04"
"314","statist dat einwohn","1","1","2020-04"
"315","24 03 2020","1","1","2020-04"
"316","planungsraum","3","3","2020-04"
"317","zuwander","1","1","2020-04"
"318","wfs servic","1","1","2020-04"
"319","homeless","1","1","2020-04"
"320","flughaf tegel 1988","1","1","2020-04"
"321","plz","2","2","2020-04"
"322","statist erhebungsbog","1","1","2020-04"
"323","dcat ap","1","1","2020-04"
"324","lichtenberg 20","1","1","2020-04"
"325","bvg abfartszeit","1","1","2020-04"
"326","stadtmuseum","1","1","2020-04"
"327","wannse","1","1","2020-04"
"328","schwengelpump im bezirk lichtenberg","1","1","2020-04"
"329","landbesitz","1","1","2020-04"
"330","21 04","1","1","2020-04"
"331","pib","1","1","2020-04"
"332","digital orthophotos auflos 20 cm","1","1","2020-04"
"333","costruito","1","1","2020-04"
"334","sangerhaus weg","1","1","2020-04"
"335","kennung","1","1","2020-04"
"336","stadtteil","2","2","2020-04"
"337","schul shp","1","1","2020-04"
"338","geometri der ortsteil von berlin","1","1","2020-04"
"339","statist dat","1","1","2020-04"
"340","trodelmarkt nach corona wiedereoeffnunf","1","1","2020-04"
"341","strass gis","1","1","2020-04"
"342","pric","2","2","2020-04"
"343","mundschutz pflicht","1","1","2020-04"
"344","tourism","1","1","2020-04"
"345","infektionsschutzgesetz","1","1","2020-04"
"346","einwohnerzahl hellersdorf","1","1","2020-04"
"347","landesarchiv berlin","1","1","2020-04"
"348","einwohnerzahl berlin 2019","1","1","2020-04"
"349","bezirksregion","3","3","2020-04"
"350","haus","1","1","2020-04"
"351","bodenrichtwert spandau","1","1","2020-04"
"352","s bahn","1","1","2020-04"
"353","pflicht or verkaufsstell or mask or geschaft","1","1","2020-04"
"354","kleingartenanlag","1","1","2020-04"
"355","krimi","2","2","2020-04"
"356","alkis zugang","1","1","2020-04"
"357","lebenraum prognoseraum","1","1","2020-04"
"358","adressdat","1","1","2020-04"
"359","survey","1","1","2020-04"
"360","parkplatz berlin","1","1","2020-04"
"361","messstell und schildhorn","1","1","2020-04"
"362","kultur marzahn hellersdorf","1","1","2020-04"
"363","berit schwamm","1","1","2020-04"
"364","go dat","1","1","2020-04"
"365","berlin gebaud eigentum","1","1","2020-04"
"366","ortsteilkart","1","1","2020-04"
"367","koordinat","2","2","2020-04"
"368","planungsraum postleitzahl","1","1","2020-04"
"369","2891","1","1","2020-04"
"370","grundstuck","1","1","2020-04"
"371","bereich","1","1","2020-04"
"372","eggersdorferstr","1","1","2020-04"
"373","theat","1","1","2020-04"
"374","armut","1","1","2020-04"
"375","bezirksamt","1","1","2020-04"
"376","arzt","2","2","2020-04"
"377","wasserversorg","1","1","2020-04"
"378","pro bezirk","1","1","2020-04"
"379","raum","1","1","2020-04"
"380","einwohn lor","1","1","2020-04"
"381","kaufkraft","1","1","2020-04"
"382","altarm","1","1","2020-04"
"383","postleitzahl steglitz zehlendorf","1","1","2020-04"
"384","grundrecht","1","1","2020-04"
"385","einwohnerzahl berlin","1","1","2020-04"
"386","versogungslebensmittel","1","1","2020-04"
"387","entsorg","1","1","2020-04"
"388","psychisch","1","1","2020-04"
"389","ausstatt und vergut der leitungsbereich der senatsverwalt","1","1","2020-04"
"390","student berlin","1","1","2020-04"
"391","ngo","1","1","2020-04"
"392","glasfas","1","1","2020-04"
"393","aktuell einwohnerzahl von berlin","2","2","2020-04"
"394","alois","1","1","2020-04"
"395","histor luftbild","1","1","2020-04"
"396","teppichbod","1","1","2020-04"
"397","messstell ozon","1","1","2020-04"
"398","radverkehrsanlag","1","1","2020-04"
"399","lidar","1","1","2020-04"
"400","flughaf tegel","1","1","2020-04"
"401","senatsbeschluss","1","1","2020-04"
"402","gesundheitswes","1","1","2020-04"
"403","alkis 2019","1","1","2020-04"
"404","klima","1","1","2020-04"
"405","population berlin demo","1","1","2020-04"
"406","antik und trodelmarkt berlin","1","1","2020-04"
"407","haushalt 2020","1","1","2020-04"
"408","housing pric","1","1","2020-04"
"409","frau","1","1","2020-04"
"410","einwohnerinn und einwohn in berlin in lor planungsraum","1","1","2020-04"
"411","planungsraum bezirksregion","1","1","2020-04"
"412","ortsteilkart schoneberg friedenau","1","1","2020-04"
"413","lageso","1","1","2020-04"
"414","senatsvorlag","1","1","2020-04"
"415","wfs","1","1","2020-04"
"416","pro kopf einkomm","1","1","2020-04"
"417","strassenbefahr","1","1","2020-04"
"418","transport","1","1","2020-04"
"419","kindergart","1","1","2020-04"
"420","einkomm student","1","1","2020-04"
"421","population","2","2","2020-04"
"422","berlinkart","1","1","2020-04"
"423","denkmal","1","1","2020-04"
"424","mast plan","1","1","2020-04"
"425","formular","1","1","2020-04"
"426","sanierungsgebiet","1","1","2020-04"
"427","gesundheitseinricht","1","1","2020-04"
"428","nox wert","1","1","2020-04"
"429","einwohn 2018 or 2019 or 2020","1","1","2020-04"
"430","environment","1","1","2020-04"
"431","kneip","1","1","2020-04"
"432","einwohn 31 12 2019","1","1","2020-04"
"433","modebranch","1","1","2020-04"
"434","mindestlohn","2","2","2020-04"
"435","tempo 30 zon","1","1","2020-04"
"436","notbetreu","1","1","2020-04"
"437","profiskal link","1","1","2020-04"
"438","mokib","2","2","2020-04"
"439","offnung muse","1","1","2020-04"
"440","parkraum","1","1","2020-04"
"441","anmeld gastronomi","1","1","2020-04"
"442","einwohn berlin","1","1","2020-04"
"443","versiegelt","1","1","2020-04"
"444","friedenau","1","1","2020-04"
"445","85414216","1","1","2020-04"
"446","geologi","1","1","2020-04"
"447","einwohn mahlsdorf","1","1","2020-04"
"448","berlin mitt gebaud","1","1","2020-04"
"449","fahrradër","1","1","2020-04"
"450","popp de","1","1","2020-04"
"451","katastergrenz","1","1","2020-04"
"452","datenmodell","1","1","2020-04"
"453","profiskal","1","1","2020-04"
"454","hydrant","1","1","2020-04"
"455","postleitzahl steglitz","1","1","2020-04"
"456","sondernutzungsflach pacht","1","1","2020-04"
"457","zigarr","1","1","2020-04"
"458","kart histor","1","1","2020-04"
"459","kita berlin","1","1","2020-04"
"460","schulstrass","1","1","2020-04"
"461","plan","1","1","2020-04"
"462","berlin mitt","1","1","2020-04"
"463","kant florist","1","1","2020-04"
"464","geometri der lor planungsraum","1","1","2020-04"
"465","grund","1","1","2020-04"
"466","mietspiegel","1","1","2020-04"
"467","todesursach","1","1","2020-04"
"468","strassenrein warnitz str","1","1","2020-04"
"469","einheit","1","1","2020-04"
"470","senatsbeschluss 24 04 2020","2","2","2020-04"
"471","haushaltsplan","1","1","2020-04"
"472","gewerbegebiet","1","1","2020-04"
"473","rbs wahl","1","1","2020-04"
"474","bohrpunkt","1","1","2020-04"
"475","co2","1","1","2020-04"
"476","arbeitslos","1","1","2020-04"
"477","be alkis","1","1","2020-04"
"478","ernst reut platz","1","1","2020-04"
"479","postleitzahl steglitz zehlendorf berlin","1","1","2020-04"
"480","geolog aufbau","1","1","2020-04"
"481","sport psychisch gesund","1","1","2020-04"
"482","maskenpflicht","1","1","2020-04"
"483","briefkast","1","1","2020-04"
"484","email schul","1","1","2020-04"
"485","paket","1","1","2020-04"
"486","milan","1","1","2020-04"
"487","klein","1","1","2020-04"
"488","berlin gewass","1","1","2020-04"
"489","lichtenberg","1","1","2020-04"
