"Unnamed: 0","term_stem","impressions","visits","month"
"52","umweltatlas","4","1","2019-04"
"53","grenz","7","3","2019-04"
"54","berlin wasserbetrieb","4","1","2019-04"
"55","luftbild","6","3","2019-04"
"56","bezirksregion","4","1","2019-04"
"57","dgm","6","4","2019-04"
"58","gtfs","6","4","2019-04"
"59","1910","4","1","2019-04"
"60","odis","3","3","2019-04"
"61","schulerticket bvg","3","1","2019-04"
"62","wfs","3","1","2019-04"
"63","grundschul reinickendorf","5","2","2019-04"
"64","zaa","3","2","2019-04"
"65","block","4","4","2019-04"
"66","grunflach","5","3","2019-04"
"67","krimininal","3","2","2019-04"
"68","einwohnerzahl","3","2","2019-04"
"69","einwohn 2018","3","3","2019-04"
"70","charité","4","3","2019-04"
"71","gewerb","3","2","2019-04"
"72","list der haufig vornam 2018","3","1","2019-04"
"73","umweltatlas","3","2","2019-04"
"74","geodat","4","4","2019-04"
"75","schulsprengel","3","3","2019-04"
"76","wohndau","3","1","2019-04"
"77","vivant","4","3","2019-04"
"78","miet","8","7","2019-04"
"79","atlas fur grz","3","1","2019-04"
"80","haus","4","2","2019-04"
"81","haufig vornam 2018","5","2","2019-04"
"82","strassenverkehr","3","1","2019-04"
"83","list der haufig vornam 2018","14","12","2019-04"
"84","einkomm","6","5","2019-04"
"85","kriminalitat","4","3","2019-04"
"86","tourismus","3","3","2019-04"
"87","geobasisdat","3","1","2019-04"
"88","lor planungsraum einwohn","3","1","2019-04"
"89","accommodation","3","1","2019-04"
"90","strassennetz","3","2","2019-04"
"91","baumstandort","3","1","2019-04"
"92","bsr","5","3","2019-04"
"93","schul","5","4","2019-04"
"94","schulerticket","4","2","2019-04"
"95","flurstuck","7","4","2019-04"
"96","gebaudealt","3","3","2019-04"
"97","gas","3","1","2019-04"
"98","rad","4","2","2019-04"
"99","bien","3","1","2019-04"
"100","einschulbereich","6","4","2019-04"
"101","larm","3","3","2019-04"
"102","einwohn ortsteil","3","1","2019-04"
"103","rollstuhl","3","1","2019-04"
"104","mobilitat","3","1","2019-04"
"105","gis","3","3","2019-04"
"106","list der haufig vornam 2018 friedrichshain kreuzberg","3","1","2019-04"
"107","lageso","4","3","2019-04"
"108","lor planungsraum","9","5","2019-04"
"109","senatsverwalt fur wirtschaft energi und betrieb umsatzsteu umsatzsteu","3","1","2019-04"
"110","boundary","3","1","2019-04"
"111","lod1","3","1","2019-04"
"112","obdachlos","2","2","2019-04"
"113","luft","4","3","2019-04"
"114","rbs lor","2","1","2019-04"
"115","rbs block","7","4","2019-04"
"116","solar","2","1","2019-04"
"117","arzt","2","1","2019-04"
"118","immobili","2","2","2019-04"
"119","sozialstrukturatlas","2","2","2019-04"
"120","haushalt","3","2","2019-04"
"121","restaurant","3","2","2019-04"
"122","bezirk mitt","2","1","2019-04"
"123","direction id","3","2","2019-04"
"124","no2","2","1","2019-04"
"125","mobilitat","4","3","2019-04"
"126","alt","2","2","2019-04"
"127","bau","2","2","2019-04"
"128","osm","2","2","2019-04"
"129","wie viel kind wurd 2018 in friedrichshein kreuzberg muhammed genannt","2","1","2019-04"
"130","json","2","1","2019-04"
"131","plz","2","1","2019-04"
"132","digital orthophotos 2017","2","1","2019-04"
"133","potsdam str berlin","2","1","2019-04"
"134","radverkehr","3","3","2019-04"
"135","schadling","2","1","2019-04"
"136","buschow weg","2","1","2019-04"
"137","beteil","2","1","2019-04"
"138","trink","2","1","2019-04"
"139","gesundheitsforder","2","1","2019-04"
"140","heimathaf","2","1","2019-04"
"141","wie viel kind wurd 2018 in friedrichshein kreuzberg muhammed genannt","2","1","2019-04"
"142","wander","2","1","2019-04"
"143","mietpreis","2","2","2019-04"
"144","neukolln","2","1","2019-04"
"145","baum","2","2","2019-04"
"146","europawahl 2019","3","3","2019-04"
"147","wahlberechtigt","3","2","2019-04"
"148","24 01 2012","2","2","2019-04"
"149","ergebnis","2","1","2019-04"
"150","automatic publication risk","2","1","2019-04"
"151","berlin mietspiegel","2","1","2019-04"
"152","digital orthophotos","2","1","2019-04"
"153","kart 5000","2","1","2019-04"
"154","park","5","5","2019-04"
"155","bad","3","3","2019-04"
"156","flatowalle","2","1","2019-04"
"157","milieuschutzgebiet","2","1","2019-04"
"158","flurstuck 180 marzahn","2","1","2019-04"
"159","berlin strass","3","2","2019-04"
"160","transparenz","2","1","2019-04"
"161","weath","2","1","2019-04"
"162","wohnung","2","1","2019-04"
"163","schichtenverzeichnis","2","2","2019-04"
"164","atkis","2","1","2019-04"
"165","lageplan or","2","1","2019-04"
"166","mietspiegel","3","2","2019-04"
"167","unfall","2","2","2019-04"
"168","schuless","3","2","2019-04"
"169","einwohnerzahl berlin","2","1","2019-04"
"170","2012","1","1","2019-04"
"171","2017","1","1","2019-04"
"172","ausland","2","2","2019-04"
"173","bodenrichtwertatlas","2","1","2019-04"
"174","gesund","2","2","2019-04"
"175","smart hom","2","2","2019-04"
"176","ernahr","2","1","2019-04"
"177","wahllokal im bezirk steglitz zehlendorf","2","1","2019-04"
"178","wms servic","2","1","2019-04"
"179","senatsbeschluss or besold","2","1","2019-04"
"180","flurstuck marzahn","2","1","2019-04"
"181","ausgab lehr","2","1","2019-04"
"182","wahl","4","3","2019-04"
"183","passegi","2","1","2019-04"
"184","leucht","2","1","2019-04"
"185","gewerbemiet","3","2","2019-04"
"186","bahn","2","1","2019-04"
"187","funkzell","2","1","2019-04"
"188","zugriffsstatist","2","2","2019-04"
"189","schul reinickendorf","2","1","2019-04"
"190","barri","2","1","2019-04"
"191","feinstaubbelast","2","2","2019-04"
"192","bau sanier","2","1","2019-04"
"193","europawahl 2019 briefwahl","2","1","2019-04"
"194","oberbaumbruck","2","1","2019-04"
"195","berlin strass und volksf 2019","2","1","2019-04"
"196","sozialleist","2","1","2019-04"
"197","potsdam str berlin","2","1","2019-04"
"198","kriminal","2","2","2019-04"
"199","13159 blankenfeld","2","1","2019-04"
"200","tempohom","3","2","2019-04"
"201","tempelhof","2","1","2019-04"
"202","storm","2","1","2019-04"
"203","wohnein","2","2","2019-04"
"204","einwohnerinn und einwohn","2","2","2019-04"
"205","lidar","2","1","2019-04"
"206","wahllokal steglitz zehlendorf","2","1","2019-04"
"207","crim","2","1","2019-04"
"208","toilett","2","2","2019-04"
"209","radweg","2","2","2019-04"
"210","bodenkart altlast","2","1","2019-04"
"211","bauwerk","2","1","2019-04"
"212","ausland einwohnerinn","2","1","2019-04"
"213","anand restaurant","2","1","2019-04"
"214","haltestell","3","3","2019-04"
"215","bibliothek","2","1","2019-04"
"216","abwass","2","1","2019-04"
"217","wahllokal","4","3","2019-04"
"218","stadtgrenz","2","1","2019-04"
"219","kitas","3","2","2019-04"
"220","strassenrein","2","2","2019-04"
"221","badestell","2","2","2019-04"
"222","dlm","2","1","2019-04"
"223","kindertagesstatt","2","1","2019-04"
"224","alt mensch","2","1","2019-04"
"225","immobili","3","2","2019-04"
"226","flachennutzungsplan","2","1","2019-04"
"227","besoldungserhoh 2019","2","1","2019-04"
"228","haltestell s bahn","2","1","2019-04"
"229","lor planungsraum 2017","2","1","2019-04"
"230","accommodation","2","1","2019-04"
"231","sozialindex","2","2","2019-04"
"232","verwaltungsgrenz","2","1","2019-04"
"233","strassenschlussel","2","1","2019-04"
"234","immobilienbewert","2","1","2019-04"
"235","versiegel","2","1","2019-04"
"236","wert","2","1","2019-04"
"237","nam","3","2","2019-04"
"238","strassenbefahr","3","3","2019-04"
"239","spiegel","2","1","2019-04"
"240","umweitatlas berlin","2","1","2019-04"
"241","uberbaubar grundstucksflach","2","1","2019-04"
"242","dom","2","1","2019-04"
"243","pump","2","1","2019-04"
"244","besold","2","1","2019-04"
"245","verkehrszeich","2","1","2019-04"
"246","rbs statist gebiet","2","1","2019-04"
"247","stadtteil","2","2","2019-04"
"248","rbs ortsteil","3","2","2019-04"
"249","flurkartenauszug","2","1","2019-04"
"250","0700","2","1","2019-04"
"251","spass","2","1","2019-04"
"252","lod2","2","1","2019-04"
"253","einwohnerdicht","2","1","2019-04"
"254","tourist","2","2","2019-04"
"255","geoportal","3","2","2019-04"
"256","cod design","2","1","2019-04"
"257","wertvorstell","2","1","2019-04"
"258","kommentar mehrwertsteu","1","1","2019-04"
"259","minecraft","1","1","2019-04"
"260","gross","1","1","2019-04"
"261","quartiersmanagement beusslestrass","1","1","2019-04"
"262","radfahr statist","1","1","2019-04"
"263","unternehm","1","1","2019-04"
"264","prenzlau berg","1","1","2019-04"
"265","stickstoffdioxid","1","1","2019-04"
"266","baublock","2","2","2019-04"
"267","feuerwehr","1","1","2019-04"
"268","brandtot berlin","1","1","2019-04"
"269","flurweg bebauungszahl","1","1","2019-04"
"270","wahllokal pankow","1","1","2019-04"
"271","gewass berlin","1","1","2019-04"
"272","heart","1","1","2019-04"
"273","handbuch sozialraumorientier","1","1","2019-04"
"274","baugrundkart steglitz","1","1","2019-04"
"275","umweltzohn","1","1","2019-04"
"276","kontext indikator planungsraum","1","1","2019-04"
"277","beschwerd","1","1","2019-04"
"278","ubersicht","1","1","2019-04"
"279","standesamt","1","1","2019-04"
"280","bodenrichtwert","1","1","2019-04"
"281","uberbaubar","1","1","2019-04"
"282","schwarzfahr","1","1","2019-04"
"283","wohngebaud","1","1","2019-04"
"284","postleitzahl pdf","1","1","2019-04"
"285","brain circulation","1","1","2019-04"
"286","landesgrenz","1","1","2019-04"
"287","wirtschaftswachstum","1","1","2019-04"
"288","justiz","1","1","2019-04"
"289","langenscheidtstrass","1","1","2019-04"
"290","schulabschluss","1","1","2019-04"
"291","topographi shap fil","1","1","2019-04"
"292","ckan","2","2","2019-04"
"293","wanderungsvolum lor","1","1","2019-04"
"294","beleg","1","1","2019-04"
"295","ordnungsamt","1","1","2019-04"
"296","wasserstand","1","1","2019-04"
"297","09021","1","1","2019-04"
"298","sponsoring","1","1","2019-04"
"299","werbung","1","1","2019-04"
"300","bebau","1","1","2019-04"
"301","vorkaufsrecht","1","1","2019-04"
"302","std","1","1","2019-04"
"303","hilf zur arbeit","1","1","2019-04"
"304","brandenburg open data","1","1","2019-04"
"305","bahnhof","1","1","2019-04"
"306","bakteri","1","1","2019-04"
"307","geburt und sterbefall","1","1","2019-04"
"308","strass shap","1","1","2019-04"
"309","sozial stadt","2","2","2019-04"
"310","wahlkreis 1703","1","1","2019-04"
"311","ackerzahl","1","1","2019-04"
"312","einzelhandel","1","1","2019-04"
"313","seniorensport","1","1","2019-04"
"314","strassennam","1","1","2019-04"
"315","iso","1","1","2019-04"
"316","kanalisation","1","1","2019-04"
"317","malzfabr","1","1","2019-04"
"318","gps","1","1","2019-04"
"319","clubkatast","1","1","2019-04"
"320","fleisch","1","1","2019-04"
"321","kleingart","2","2","2019-04"
"322","berlin mau shp","1","1","2019-04"
"323","kml","1","1","2019-04"
"324","lueft","1","1","2019-04"
"325","opnv","1","1","2019-04"
"326","bodenrichtwertatlas 2019","1","1","2019-04"
"327","fahrgast","2","2","2019-04"
"328","warmenetz","1","1","2019-04"
"329","lamp","1","1","2019-04"
"330","gentri","1","1","2019-04"
"331","geland","1","1","2019-04"
"332","berlin bezirk","1","1","2019-04"
"333","bevolkerungsdicht","1","1","2019-04"
"334","minderausgab","1","1","2019-04"
"335","arbeitgeb","1","1","2019-04"
"336","digital farbig orthophotos","1","1","2019-04"
"337","theat","1","1","2019-04"
"338","off dat","2","2","2019-04"
"339","s 4852017","1","1","2019-04"
"340","unterhalt","1","1","2019-04"
"341","muhamed friedrichshain kreuzberg","1","1","2019-04"
"342","einschul","1","1","2019-04"
"343","berlin wall","1","1","2019-04"
"344","rbs einschulungsgebiet","1","1","2019-04"
"345","geometri bezirk","1","1","2019-04"
"346","kommission","1","1","2019-04"
"347","topographi geodat","1","1","2019-04"
"348","haufig vornam 2018 friedrichshein kreuzberg","1","1","2019-04"
"349","schutzgebiet","1","1","2019-04"
"350","building","1","1","2019-04"
"351","bucherei","1","1","2019-04"
"352","katasteramt","1","1","2019-04"
"353","station","1","1","2019-04"
"354","einwohnerinn und einwohn in den ortsteil berlin","1","1","2019-04"
"355","briefwahl 2019","1","1","2019-04"
"356","arbeitslosenquot","1","1","2019-04"
"357","partei","1","1","2019-04"
"358","vergift","1","1","2019-04"
"359","profiskal","2","2","2019-04"
"360","2 april 2019","1","1","2019-04"
"361","wahlkreis berlin","1","1","2019-04"
"362","topographi","1","1","2019-04"
"363","mitnahmebeding von gepackt in u bahn","1","1","2019-04"
"364","kart spandau grz grz","1","1","2019-04"
"365","topographi gis","1","1","2019-04"
"366","dop","1","1","2019-04"
"367","94","1","1","2019-04"
"368","parcel","1","1","2019-04"
"369","kaufkraft","1","1","2019-04"
"370","dtk","1","1","2019-04"
"371","steu","2","2","2019-04"
"372","baumbestand","1","1","2019-04"
"373","gemeind","2","2","2019-04"
"374","drog","1","1","2019-04"
"375","webkart","1","1","2019-04"
"376","plz nach strass","1","1","2019-04"
"377","reichtum","1","1","2019-04"
"378","dienstgebaud","1","1","2019-04"
"379","abwass","2","2","2019-04"
"380","2018 frithrichshein kreutz muhamedberg","1","1","2019-04"
"381","zwiesel or strass","1","1","2019-04"
"382","gfz grz in spandau","1","1","2019-04"
"383","zeitungenf","1","1","2019-04"
"384","postleitzahl potsdam strass berlin","1","1","2019-04"
"385","umweltatlas 2018","1","1","2019-04"
"386","pipelin","1","1","2019-04"
"387","fennpfuhl","1","1","2019-04"
"388","2018","2","2","2019-04"
"389","sachgrundlos befrist","1","1","2019-04"
"390","street","1","1","2019-04"
"391","2014","1","1","2019-04"
"392","einsparkonzept","1","1","2019-04"
"393","bevolker","2","2","2019-04"
"394","brandenburg","2","2","2019-04"
"395","postleitzahlenverzeichnis","1","1","2019-04"
"396","quartiersmanagement beusslestrass","1","1","2019-04"
"397","auersbergstrass","1","1","2019-04"
"398","13059 fennpfuhlweg","1","1","2019-04"
"399","stickstoff","1","1","2019-04"
"400","stadtbezirk","1","1","2019-04"
"401","bevolker alt","1","1","2019-04"
"402","tuberkulos","1","1","2019-04"
"403","umwelt und natur","1","1","2019-04"
"404","asylbewerb anschrift","1","1","2019-04"
"405","berlin mau","2","2","2019-04"
"406","scheisshaus","1","1","2019-04"
"407","1999","1","1","2019-04"
"408","auersbergstrass kart","1","1","2019-04"
"409","wohn","1","1","2019-04"
"410","gebaud","1","1","2019-04"
"411","brandtot","1","1","2019-04"
"412","bodenfunktion","1","1","2019-04"
"413","bunk","1","1","2019-04"
"414","map","1","1","2019-04"
"415","postleitzahl wfs","1","1","2019-04"
"416","startup","1","1","2019-04"
"417","esri","2","2","2019-04"
"418","hoh","1","1","2019-04"
"419","krankheit","1","1","2019-04"
"420","lor planungsraum 2017","1","1","2019-04"
"421","bulowstrass","1","1","2019-04"
"422","handbuch sozialraumorientier","1","1","2019-04"
"423","baumschulenweg","1","1","2019-04"
"424","rathaus","2","2","2019-04"
"425","flug","1","1","2019-04"
"426","baugrundkart zehlendorf","1","1","2019-04"
"427","schulermonatskart","1","1","2019-04"
"428","nutzung","1","1","2019-04"
"429","indisch restaurant","1","1","2019-04"
"430","kreuzberg","1","1","2019-04"
"431","parkplatz","2","2","2019-04"
"432","belast","1","1","2019-04"
"433","luftschutz","1","1","2019-04"
"434","besold 2019","1","1","2019-04"
"435","traffic","1","1","2019-04"
"436","lageplan","1","1","2019-04"
"437","kart spandau grz","1","1","2019-04"
"438","cod","1","1","2019-04"
"439","asylbewerb","1","1","2019-04"
"440","senior fahr und begleitservic","1","1","2019-04"
"441","grundbuchauszug","1","1","2019-04"
"442","flach pro bezirk","1","1","2019-04"
"443","mitarbeit stadtplan","1","1","2019-04"
"444","kontur","1","1","2019-04"
"445","charité","2","2","2019-04"
"446","stadtentwickl","1","1","2019-04"
"447","opendata","1","1","2019-04"
"448","2018 senatsbeschluss besold","1","1","2019-04"
"449","fahr ohn fahrschein","1","1","2019-04"
"450","lastgang","1","1","2019-04"
"451","verwaltungsgebaud","1","1","2019-04"
"452","trinkbrunn","1","1","2019-04"
"453","verbraucherschutz","1","1","2019-04"
"454","kontaktbereich","1","1","2019-04"
"455","strassenbahnhaltestell","1","1","2019-04"
"456","vergabestell","1","1","2019-04"
"457","smart city","1","1","2019-04"
"458","einwohnerinn und einwohn in berlin in lor planungsraum am 31 12 2016","1","1","2019-04"
"459","digital","1","1","2019-04"
"460","senatsvorlag 2019","1","1","2019-04"
"461","standort","1","1","2019-04"
"462","einwohn planungsraum","1","1","2019-04"
"463","s bahn lini","1","1","2019-04"
"464","taxi","1","1","2019-04"
"465","vertrag","1","1","2019-04"
"466","kriteri zur bewert der bodenfunktion","1","1","2019-04"
"467","nachnam","1","1","2019-04"
"468","umsatzsteu kommentar","1","1","2019-04"
"469","auto","1","1","2019-04"
"470","it","1","1","2019-04"
"471","weidenweg 25 10249 berlin","1","1","2019-04"
"472","k5","1","1","2019-04"
"473","einzugsgebiet","1","1","2019-04"
"474","charlott","1","1","2019-04"
"475","fiktion","1","1","2019-04"
"476","gelandehoh","1","1","2019-04"
"477","2014 it personal","1","1","2019-04"
"478","mull","1","1","2019-04"
"479","stadtinformationssyst","1","1","2019-04"
"480","gastronomi","1","1","2019-04"
"481","flurweg grz","1","1","2019-04"
"482","langenscheidtstrass gemark","1","1","2019-04"
"483","las","1","1","2019-04"
"484","senatsbeschluss or besold","1","1","2019-04"
"485","schoneberg nord","1","1","2019-04"
"486","tiergart","1","1","2019-04"
"487","sozial","1","1","2019-04"
"488","wedding","2","2","2019-04"
"489","tk","1","1","2019-04"
"490","wanderungssaldo","1","1","2019-04"
"491","rohr","1","1","2019-04"
"492","profiskal","1","1","2019-04"
"493","hagelberg str","1","1","2019-04"
"494","wms servic bebau","1","1","2019-04"
"495","senatsverwalt fur wirtschaft energi und betrieb","1","1","2019-04"
"496","ortsteil geometri berlin","2","2","2019-04"
"497","kilmawandel","1","1","2019-04"
"498","baustell","1","1","2019-04"
"499","kilma","1","1","2019-04"
"500","zwiesel strass","1","1","2019-04"
"501","bodenkart","1","1","2019-04"
"502","lastgang 2017","1","1","2019-04"
"503","armut","1","1","2019-04"
"504","lebensmittel","1","1","2019-04"
"505","energieverbrauch","1","1","2019-04"
"506","untergrund","1","1","2019-04"
"507","krim","1","1","2019-04"
"508","chari","1","1","2019-04"
"509","stadtplan","1","1","2019-04"
"510","pankow","1","1","2019-04"
"511","pkw stellplatz","1","1","2019-04"
"512","feinstaub sanier","1","1","2019-04"
"513","repairm","1","1","2019-04"
"514","barrierefrei","1","1","2019-04"
"515","club","1","1","2019-04"
"516","familiennam","1","1","2019-04"
"517","2071 qm or beusselstrass","1","1","2019-04"
"518","qm beusselstrass","1","1","2019-04"
"519","bruch","1","1","2019-04"
"520","rbs einschulbereich","1","1","2019-04"
"521","finanzier wahl","1","1","2019-04"
"522","schoneberg","1","1","2019-04"
"523","bahnhaltestell","1","1","2019-04"
"524","download","1","1","2019-04"
"525","termin vereinbar","1","1","2019-04"
"526","bmi","1","1","2019-04"
"527","fritz erl alle","1","1","2019-04"
"528","bundestagwahl","1","1","2019-04"
"529","dtk download","1","1","2019-04"
"530","bzr kart","1","1","2019-04"
"531","geburt","2","2","2019-04"
"532","edv","1","1","2019-04"
"533","zuzug","1","1","2019-04"
"534","flurkart 1 400","1","1","2019-04"
"535","1 5000","1","1","2019-04"
"536","nah","1","1","2019-04"
"537","topograf","1","1","2019-04"
"538","einwohn fennpfuhl","1","1","2019-04"
"539","geodat verdacht","1","1","2019-04"
"540","fahrradstellplatz","1","1","2019-04"
"541","strassenbeleucht","1","1","2019-04"
"542","hohenmodell","1","1","2019-04"
"543","einwohnerinn und einwohn im land berlin","1","1","2019-04"
"544","europawahl 2014","1","1","2019-04"
"545","flurkart 1 400","1","1","2019-04"
"546","targeted advertising","1","1","2019-04"
"547","strom","1","1","2019-04"
"548","altersstruktur","1","1","2019-04"
"549","gasteankunft","1","1","2019-04"
"550","forschung und entwickl","1","1","2019-04"
"551","erneu","1","1","2019-04"
"552","wms servic bebauungsplan","1","1","2019-04"
"553","bezirk geometri","1","1","2019-04"
"554","lor sozial","1","1","2019-04"
"555","rbs einschulbereich juni 2018","1","1","2019-04"
"556","off datei","1","1","2019-04"
"557","nahrungsmittel","1","1","2019-04"
"558","siedlung","1","1","2019-04"
"559","bilddat","1","1","2019-04"
"560","socialstruktur kart","1","1","2019-04"
"561","stops id","1","1","2019-04"
"562","mas","1","1","2019-04"
"563","glov","1","1","2019-04"
"564","datenverarbeit","1","1","2019-04"
"565","bevolker pankow","1","1","2019-04"
"566","wms lay","1","1","2019-04"
"567","automat publicati risicos","1","1","2019-04"
"568","webatlas","2","2","2019-04"
"569","senatsverwalt fur wirtschaft energi und betrieb umsatzsteu umsatzsteu","1","1","2019-04"
"570","cad","1","1","2019-04"
"571","grossbe strass","1","1","2019-04"
"572","laut","1","1","2019-04"
"573","senatsverwalt fur wirtschaft energi und betrieb umsatzsteu umsatzsteu","1","1","2019-04"
"574","nachhalt immobilienbewert","1","1","2019-04"
"575","gemark","1","1","2019-04"
"576","wasserschutzgebiet","1","1","2019-04"
"577","lichtenberg fennpfuhl","1","1","2019-04"
"578","europaf","1","1","2019-04"
"579","luftdat","1","1","2019-04"
"580","esb","1","1","2019-04"
"581","flurkart berlin","1","1","2019-04"
"582","bezirk shp","1","1","2019-04"
"583","nicht uberbaubar grundstucksflach","1","1","2019-04"
"584","pkw","1","1","2019-04"
"585","atlas","1","1","2019-04"
"586","ampel","1","1","2019-04"
"587","ladestation","1","1","2019-04"
"588","bodenkart geo","1","1","2019-04"
"589","flachenbilanz","1","1","2019-04"
"590","umzug","1","1","2019-04"
"591","tram","1","1","2019-04"
"592","berlin zimm","1","1","2019-04"
"593","radfahr oberbaumbruck","1","1","2019-04"
"594","adress berlin","1","1","2019-04"
"595","hauptunfallursach","1","1","2019-04"
"596","zeitung","1","1","2019-04"
"597","we","1","1","2019-04"
"598","luftqualitat","1","1","2019-04"
"599","dcat","1","1","2019-04"
"600","ernst reut platz","1","1","2019-04"
"601","bezirk von berlin","1","1","2019-04"
"602","einwohnerinn und einwohn in berlin in lor planungsraum am 31 12 2017","1","1","2019-04"
"603","lebenswelt orientiert","1","1","2019-04"
"604","verkehrsunfall","1","1","2019-04"
"605","grenz von berlin","1","1","2019-04"
"606","baujahr","1","1","2019-04"
"607","solaranlag","1","1","2019-04"
"608","senatsbeschluss besold 15 5 2018","1","1","2019-04"
"609","landesgrenz berlin","1","1","2019-04"
"610","alt demographi","1","1","2019-04"
"611","isolini","1","1","2019-04"
"612","migration","1","1","2019-04"
"613","rbs einschulbereich juni 2018","1","1","2019-04"
"614","berlin de","1","1","2019-04"
"615","cod university","1","1","2019-04"
"616","brandenburg tor","1","1","2019-04"
"617","rbs blcke","1","1","2019-04"
"618","besucherstatist","1","1","2019-04"
"619","naturnah","1","1","2019-04"
"620","dezibel","1","1","2019-04"
"621","schulbau","1","1","2019-04"
"622","viertel","1","1","2019-04"
"623","dachnutz","1","1","2019-04"
"624","wms alkis","1","1","2019-04"
"625","gewerb alexanderplatz","1","1","2019-04"
"626","bushaltestell","1","1","2019-04"
"627","list der haufig vornam 2018","1","1","2019-04"
"628","wochenmarkt","1","1","2019-04"
"629","gentrification","1","1","2019-04"
"630","arbeitnehm","1","1","2019-04"
"631","parkplatz","1","1","2019-04"
"632","glas","1","1","2019-04"
"633","ratt","1","1","2019-04"
"634","parkraum","2","2","2019-04"
"635","jugendgewalt","1","1","2019-04"
"636","2071 qm or beusselstrass","1","1","2019-04"
"637","bezirksgrenz","1","1","2019-04"
"638","ort","1","1","2019-04"
"639","kriminalitatsatlas","1","1","2019-04"
"640","lod","1","1","2019-04"
"641","lor kart","1","1","2019-04"
"642","postleitzahl","2","2","2019-04"
"643","alkis berlin wat and vegetation areas","1","1","2019-04"
"644","recycling","1","1","2019-04"
"645","einzugsbereich","1","1","2019-04"
"646","iot","2","2","2019-04"
"647","sehenswurd","1","1","2019-04"
"648","2","1","1","2019-04"
"649","wahlbezirk","1","1","2019-04"
"650","ortsteil von berlin","1","1","2019-04"
"651","wohnungslos","1","1","2019-04"
"652","alkis berlin","1","1","2019-04"
"653","glascontain","1","1","2019-04"
"654","schulbau berlin","1","1","2019-04"
"655","bezirk mitt altersstruktur","1","1","2019-04"
"656","hohenschicht","1","1","2019-04"
"657","grossbeerenstrass","1","1","2019-04"
"658","lor shapefil","1","1","2019-04"
"659","lotto","1","1","2019-04"
"660","strassenlist","1","1","2019-04"
"661","einwohn 2017","1","1","2019-04"
"662","bruck karlshorst","1","1","2019-04"
"663","bundestagswahl 2017","1","1","2019-04"
"664","brunn","1","1","2019-04"
"665","stellplatz","1","1","2019-04"
"666","berlin","1","1","2019-04"
"667","buro","1","1","2019-04"
"668","stickoxid","1","1","2019-04"
"669","einwohnerinn und einwohn in berlin in lor planungsraum am 31 12 2017","1","1","2019-04"
"670","stad","1","1","2019-04"
"671","leitungsnetz","1","1","2019-04"
"672","rahmenvertrag","1","1","2019-04"
"673","denkmal","1","1","2019-04"
"674","kopenick","1","1","2019-04"
"675","leitung","1","1","2019-04"
"676","sanierungsprogramm","1","1","2019-04"
"677","population","1","1","2019-04"
"678","wahlbezirk eu","1","1","2019-04"
"679","adress","1","1","2019-04"
"680","franzos buchholz","1","1","2019-04"
"681","gastronomi","1","1","2019-04"
"682","kita navigator","1","1","2019-04"
"683","dialys","1","1","2019-04"
"684","viktoriapark","1","1","2019-04"
"685","dach","1","1","2019-04"
"686","personalmanagementbericht 2018","1","1","2019-04"
"687","raststatt","1","1","2019-04"
"688","gnss","1","1","2019-04"
"689","lor grenz","1","1","2019-04"
"690","bkg","1","1","2019-04"
"691","raddat","1","1","2019-04"
"692","wheelmap","1","1","2019-04"
"693","chari charité","1","1","2019-04"
"694","berlin mau shapefil","1","1","2019-04"
"695","lkw","1","1","2019-04"
"696","cadastral parcel","1","1","2019-04"
"697","bevolker pankow 2017","1","1","2019-04"
"698","doppelhaushalt","1","1","2019-04"
"699","energieatlas","1","1","2019-04"
"700","sehenswurdigkeitn","1","1","2019-04"
"701","grz 12555 erlenstrass","1","1","2019-04"
"702","gewerbeanmeld","1","1","2019-04"
"703","bezirk berlin","1","1","2019-04"
"704","moor","1","1","2019-04"
"705","ampelanalg","1","1","2019-04"
"706","woch","1","1","2019-04"
"707","bezirksregion ortsteil","1","1","2019-04"
"708","kopenick","1","1","2019-04"
"709","blaupaus der ubahn","1","1","2019-04"
"710","bestatt","1","1","2019-04"
"711","fairtrad","1","1","2019-04"
"712","berlinpass","1","1","2019-04"
"713","hellersdorf","1","1","2019-04"
"714","haushaltsgross","1","1","2019-04"
"715","senatsbeschluss 2016","1","1","2019-04"
"716","immigration","1","1","2019-04"
"717","hausumring","1","1","2019-04"
"718","grundschul","1","1","2019-04"
"719","energi und co2 bilanz","1","1","2019-04"
"720","einwohn berlin in lor planungsraum 2017","1","1","2019-04"
"721","bezirksregion kart","1","1","2019-04"
"722","niederbarnimstr","1","1","2019-04"
"723","unternehmensstandort","1","1","2019-04"
"724","list der haufig vornam","1","1","2019-04"
"725","bvg schul","1","1","2019-04"
"726","lor raumglieder","1","1","2019-04"
"727","datensatz s bahn","1","1","2019-04"
"728","linienfarb","1","1","2019-04"
"729","19 07 2011","1","1","2019-04"
"730","transf","1","1","2019-04"
"731","buch","1","1","2019-04"
"732","einwohnerinn und einwohn im land berlin","1","1","2019-04"
"733","ventur","1","1","2019-04"
"734","vbb linienfarb","1","1","2019-04"
"735","kriminalitatsatlas","1","1","2019-04"
"736","trodelmarkt","1","1","2019-04"
"737","coworking","1","1","2019-04"
"738","rdf","1","1","2019-04"
"739","berlin bewolkeru ng","1","1","2019-04"
"740","justiz","1","1","2019-04"
"741","24 12 2012","1","1","2019-04"
"742","20 02 2018","1","1","2019-04"
